county,year,ces_score
Los Angeles,2019,37.2580387945687
Alameda ,2019,37.2562916290892
Sacramento ,2019,37.2468142963159
Los Angeles,2019,37.215344901778096
Los Angeles,2019,37.2091395861654
Sacramento ,2019,37.2086378575739
Sacramento ,2019,37.1976177784116
Los Angeles,2019,37.1876529293787
Los Angeles,2019,37.1756185899427
San Bernardino,2019,37.1499625345883
Los Angeles,2019,37.1419214509845
Los Angeles,2019,37.1097702759625
Orange ,2019,37.1074331104099
Orange ,2019,37.095695049640895
San Bernardino,2019,37.081979606507
Orange ,2019,37.0772158443962
San Bernardino,2019,37.0759960513302
San Bernardino,2019,37.073581391991
Los Angeles,2019,37.0664114994822
Los Angeles,2019,37.0576717011107
San Bernardino,2019,36.9940999969842
Los Angeles,2019,36.9879482758975
Santa Clara,2019,36.9618530672203
Los Angeles,2019,36.9594904383148
Los Angeles,2019,36.9522867349444
Sacramento ,2019,36.9376483546763
Los Angeles,2019,36.9359756010184
Los Angeles,2019,36.9209724753389
Los Angeles,2019,36.9150340418041
San Bernardino,2019,36.9086844195938
Los Angeles,2019,36.9052635611176
Los Angeles,2019,36.8873816438784
Los Angeles,2019,36.8814170235668
Riverside ,2019,36.8790610925747
Los Angeles,2019,36.8675251755906
San Bernardino,2019,36.8630991971749
Sacramento ,2019,36.8614012625211
San Bernardino,2019,36.8489807509426
San Bernardino,2019,36.8367845181991
Los Angeles,2019,36.8255030939235
Riverside ,2019,36.8229709195968
Los Angeles,2019,36.8227968790287
Riverside ,2019,36.8198707161415
Los Angeles,2019,36.8134601838955
Los Angeles,2019,36.8110455984152
San Diego,2019,36.8025153239082
Sacramento ,2019,36.7947038016674
Sacramento ,2019,36.7623351088238
Los Angeles,2019,36.7501741541142
Los Angeles,2019,36.7211977072543
San Bernardino,2019,36.7101134273416
San Bernardino,2019,36.7038591259462
Los Angeles,2019,36.7005266914535
Los Angeles,2019,36.6957938158696
Alameda ,2019,36.6923151879676
Los Angeles,2019,36.690425397262494
Orange ,2019,36.6729361082377
Sacramento ,2019,36.6694830472406
San Diego,2019,36.6618046535295
Los Angeles,2019,36.660038431830095
Sacramento ,2019,36.6495637992947
San Bernardino,2019,36.6445001213488
Los Angeles,2019,36.6438693803376
San Bernardino,2019,36.6341364597901
Los Angeles,2019,36.6333346123044
Orange ,2019,36.624893265994494
Orange ,2019,36.618806124206
Riverside ,2019,36.6040398016666
Alameda ,2019,36.5814921631031
Los Angeles,2019,36.580683393028494
Sacramento ,2019,36.5744766922491
Alameda ,2019,36.5690005442894
Orange ,2019,36.56882382311289
Los Angeles,2019,36.5659404130556
San Bernardino,2019,36.5600668559764
Los Angeles,2019,36.5569972595481
Los Angeles,2019,36.5537898646575
Los Angeles,2019,36.518543411298495
Los Angeles,2019,36.5155431141485
Orange ,2019,36.5032596131975
Los Angeles,2019,36.4928419933204
Sacramento ,2019,36.4895775549254
Orange ,2019,36.4806567787738
Los Angeles,2019,36.4792283110816
Los Angeles,2019,36.4755736508326
Orange ,2019,36.4733213500283
Riverside ,2019,36.4275382469048
Los Angeles,2019,36.4249039326604
Los Angeles,2019,36.409638058242095
Los Angeles,2019,36.40942545255
Alameda ,2019,36.4038872566629
Riverside ,2019,36.3872119234179
Los Angeles,2019,36.3857500886853
San Bernardino,2019,36.3848074048536
Sacramento ,2019,36.369458460987296
Los Angeles,2019,36.3602790193673
San Diego,2019,36.3369057139083
Los Angeles,2019,36.3330310953695
Orange ,2019,36.3208577296448
San Bernardino,2019,36.3114205618924
Los Angeles,2019,36.3086421077719
Riverside ,2019,36.2883295304057
Riverside ,2019,36.2792050785791
Riverside ,2019,36.2585016305868
Los Angeles,2019,36.244094894984094
Los Angeles,2019,36.2171100210023
Los Angeles,2019,36.2083252480347
Los Angeles,2019,36.2045653160883
Los Angeles,2019,36.203648881286895
Los Angeles,2019,36.1959688417554
Riverside ,2019,36.1841214114376
San Bernardino,2019,36.1768794471362
Sacramento ,2019,36.169946453574
Los Angeles,2019,36.1447314111061
Riverside ,2019,36.138269609531
Alameda ,2019,36.0916181291514
San Bernardino,2019,36.0820887384728
Riverside ,2019,36.0818372951232
Los Angeles,2019,36.0759274795274
Los Angeles,2019,36.075134696122
San Bernardino,2019,36.0731348456195
Alameda ,2019,36.0508577523882
Los Angeles,2019,36.0392589151842
Los Angeles,2019,36.0334378814503
Los Angeles,2019,36.029064151644
Los Angeles,2019,36.0063995120101
Los Angeles,2019,35.995921381484
San Bernardino,2019,35.9924762493365
Los Angeles,2019,35.9879680979505
Los Angeles,2019,35.9850043538913
Los Angeles,2019,35.9590616628456
Los Angeles,2019,35.9270263641345
Los Angeles,2019,35.9250657861156
Los Angeles,2019,35.9157816713938
Los Angeles,2019,35.9004502543113
Los Angeles,2019,35.8936159514585
Los Angeles,2019,35.874199640551
Riverside ,2019,35.8708406039952
Alameda ,2019,35.8665737991307
Los Angeles,2019,35.8663933520203
San Bernardino,2019,35.8660782293242
Sacramento ,2019,35.8095382876483
San Diego,2019,35.784026269588
Orange ,2019,35.7702334541614
Los Angeles,2019,35.7300450169015
San Bernardino,2019,35.7102696882936
Los Angeles,2019,35.6985853689291
Los Angeles,2019,35.6934636783128
Alameda ,2019,35.6909739386025
Riverside ,2019,35.6831875447022
Los Angeles,2019,35.6797117629246
Los Angeles,2019,35.6612726549795
Los Angeles,2019,35.6505046600847
Orange ,2019,35.6496160958403
Los Angeles,2019,35.6484558768455
Riverside ,2019,35.6480631730868
Sacramento ,2019,35.6330310433309
Los Angeles,2019,35.6206486772173
Los Angeles,2019,35.6076651535796
Los Angeles,2019,35.5791661097621
Los Angeles,2019,35.5717956964407
Los Angeles,2019,35.5601539655361
San Bernardino,2019,35.5589229823254
Los Angeles,2019,35.5584373855913
Santa Clara,2019,35.5426084479524
Los Angeles,2019,35.5126986574228
Alameda ,2019,35.499903966848
Los Angeles,2019,35.4909012994554
Los Angeles,2019,35.4860058274574
Los Angeles,2019,35.4850151834879
Sacramento ,2019,35.4737014061313
San Bernardino,2019,35.4633691912502
Los Angeles,2019,35.4616104247521
Orange ,2019,35.4236046202558
Sacramento ,2019,35.4229611464348
San Diego,2019,35.4011195522266
Riverside ,2019,35.3972473514739
Sacramento ,2019,35.3972125032384
Los Angeles,2019,35.3882499384148
Los Angeles,2019,35.3769028492223
Los Angeles,2019,35.362763987172
Los Angeles,2019,35.3617386531569
Los Angeles,2019,35.3535856233517
Los Angeles,2019,35.3254062573553
Los Angeles,2019,35.3231004777573
Orange ,2019,35.319490679749
Riverside ,2019,35.3130137812491
Los Angeles,2019,35.3064983290047
Los Angeles,2019,35.2932787951689
San Bernardino,2019,35.2629947294765
Los Angeles,2019,35.2599559005033
Orange ,2019,35.2530841331308
Los Angeles,2019,35.2473455841208
San Bernardino,2019,35.2381217176295
Riverside ,2019,35.2342157896433
Los Angeles,2019,35.2112408723707
Los Angeles,2019,35.2101662554801
Los Angeles,2019,35.2006871291868
Los Angeles,2019,35.1998290298644
Los Angeles,2019,35.1899868152551
Los Angeles,2019,35.1838877513022
Riverside ,2019,35.1727074436067
Orange ,2019,35.172393009185
Los Angeles,2019,35.1609593714504
Los Angeles,2019,35.15599911001
San Bernardino,2019,35.1448329999691
Los Angeles,2019,35.1403831556218
Sacramento ,2019,35.1023467064536
Los Angeles,2019,35.0922769547609
Los Angeles,2019,35.0804007563579
San Bernardino,2019,35.0695776456801
Los Angeles,2019,35.0592320044321
Orange ,2019,35.0555079496415
San Diego,2019,35.0219759877022
Los Angeles,2019,35.0169800427453
Alameda ,2019,34.9960398565742
Los Angeles,2019,34.9816131139777
Sacramento ,2019,34.9488427479165
Riverside ,2019,34.9382732559411
Los Angeles,2019,34.9381929378789
Riverside ,2019,34.9347659282694
Orange ,2019,34.9342017648286
Los Angeles,2019,34.92802118131
Orange ,2019,34.9260158778065
Los Angeles,2019,34.9035494449372
Alameda ,2019,34.8946191557458
Los Angeles,2019,34.8912489356675
Los Angeles,2019,34.888679272684
Los Angeles,2019,34.8847723525716
Los Angeles,2019,34.883811279811
Los Angeles,2019,34.8797374141676
San Diego,2019,34.8770098518269
Riverside ,2019,34.8731161693132
Orange ,2019,34.8707157025424
Los Angeles,2019,34.8542819482441
Riverside ,2019,34.8455252913164
Santa Clara,2019,34.844745526155
Los Angeles,2019,34.8308926422595
Riverside ,2019,34.8286347754406
Los Angeles,2019,34.8103923511681
Los Angeles,2019,34.8090116356224
Los Angeles,2019,34.8067051355943
San Bernardino,2019,34.8044151460092
Los Angeles,2019,34.800309077433
Los Angeles,2019,34.7848341193658
Los Angeles,2019,34.7781271326376
Orange ,2019,34.7772595428821
Los Angeles,2019,34.7754416227328
Alameda ,2019,34.7576131576782
Los Angeles,2019,34.7550382142535
Orange ,2019,34.7459784350557
Los Angeles,2019,34.7177441238814
Los Angeles,2019,34.7139653137946
Riverside ,2019,34.7036683627679
Los Angeles,2019,34.6963604804684
Orange ,2019,34.6831513448963
Los Angeles,2019,34.6825936172942
Orange ,2019,34.6806875167506
Santa Clara,2019,34.6723850963558
Alameda ,2019,34.671669743691
Riverside ,2019,34.6167281674349
Los Angeles,2019,34.6152621656124
San Diego,2019,34.6053977722186
Los Angeles,2019,34.6004121463639
San Bernardino,2019,34.5910803765354
Sacramento ,2019,34.5892735303415
Orange ,2019,34.5714489819285
San Diego,2019,34.5684581200399
Los Angeles,2019,34.5656102881675
San Bernardino,2019,34.5604026595522
Los Angeles,2019,34.5535797850558
Los Angeles,2019,34.5465990329701
Alameda ,2019,34.5402703184591
San Bernardino,2019,34.5389159273524
San Bernardino,2019,34.5144630378158
Santa Clara,2019,34.5025675817215
Los Angeles,2019,34.4987381508066
Alameda ,2019,34.4935042239677
Los Angeles,2019,34.4554172522091
Riverside ,2019,34.452374636976
Orange ,2019,34.4518064626218
Sacramento ,2019,34.4411987299754
Riverside ,2019,34.4142748204339
Los Angeles,2019,34.3674210957068
San Diego,2019,34.3625115975736
Orange ,2019,34.3583436715144
Santa Clara,2019,34.3461030142571
San Diego,2019,34.3452672775887
Los Angeles,2019,34.3438525967808
Riverside ,2019,34.3305235657192
Los Angeles,2019,34.3262114972497
Santa Clara,2019,34.306738830903
San Diego,2019,34.2506725989434
Orange ,2019,34.2502736147451
Riverside ,2019,34.2451199183926
Sacramento ,2019,34.2406808691094
Riverside ,2019,34.2383067563643
Los Angeles,2019,34.2116935685284
Alameda ,2019,34.1889691708873
Los Angeles,2019,34.1815029547109
Orange ,2019,34.1782469382918
San Bernardino,2019,34.1743634957892
Santa Clara,2019,34.1678227752276
Los Angeles,2019,34.1472313106582
Orange ,2019,34.1468990671322
Alameda ,2019,34.0880967520553
Orange ,2019,34.0800910837501
Los Angeles,2019,34.0636551402477
Los Angeles,2019,34.028641813864
Los Angeles,2019,34.027410677115
Alameda ,2019,34.0182856260619
San Diego,2019,34.0036764227541
Orange ,2019,33.9983683012404
Los Angeles,2019,33.997462573033
Los Angeles,2019,33.9758394568402
Santa Clara,2019,33.968350417177
Riverside ,2019,33.9486581154659
San Diego,2019,33.9471724663892
Los Angeles,2019,33.9432413703346
Los Angeles,2019,33.9348006771498
Orange ,2019,33.9295843089625
Sacramento ,2019,33.9274495588203
San Diego,2019,33.9210761170974
Los Angeles,2019,33.9190109924094
San Diego,2019,33.8900210014367
Los Angeles,2019,33.8878706781717
Orange ,2019,33.8810952885643
Sacramento ,2019,33.8606596130467
Los Angeles,2019,33.8584382970359
Orange ,2019,33.842639079898
Los Angeles,2019,33.8240470307885
Los Angeles,2019,33.8071710478863
Santa Clara,2019,33.7961022676795
San Bernardino,2019,33.7866516213418
Los Angeles,2019,33.7863395796502
Orange ,2019,33.7846939191234
Alameda ,2019,33.7732329138829
Los Angeles,2019,33.7692801654802
Orange ,2019,33.7676626050725
Alameda ,2019,33.7562305828814
Los Angeles,2019,33.7542326030199
Sacramento ,2019,33.7519032014407
Los Angeles,2019,33.7356721681328
San Diego,2019,33.7115870205582
Sacramento ,2019,33.6897598311131
Los Angeles,2019,33.6729501385586
Los Angeles,2019,33.6579746760144
Riverside ,2019,33.6572864129925
San Bernardino,2019,33.6368957301013
Los Angeles,2019,33.6323368810242
Los Angeles,2019,33.6192994417697
Alameda ,2019,33.6048867542161
Los Angeles,2019,33.5991252837509
San Diego,2019,33.5843376722724
Los Angeles,2019,33.5553684578321
San Diego,2019,33.532791479014
Los Angeles,2019,33.530675048543
Orange ,2019,33.5194608254308
San Bernardino,2019,33.5189742807681
Los Angeles,2019,33.5113459583732
Los Angeles,2019,33.5022572201517
Los Angeles,2019,33.4849139638655
Alameda ,2019,33.4834114670639
Alameda ,2019,33.4755764743371
Los Angeles,2019,33.4725339005967
Los Angeles,2019,33.4523137579749
Sacramento ,2019,33.4422160127543
Alameda ,2019,33.437687951838
Los Angeles,2019,33.4351643986865
San Diego,2019,33.4329768919416
Los Angeles,2019,33.426433442973
Orange ,2019,33.4235809487746
Alameda ,2019,33.4182512846523
San Diego,2019,33.4157048705486
San Diego,2019,33.4036099805152
San Diego,2019,33.4008863706387
Los Angeles,2019,33.3979470076437
Orange ,2019,33.3934855732628
Los Angeles,2019,33.3901342419476
Riverside ,2019,33.3876132018628
Alameda ,2019,33.3800098447402
San Bernardino,2019,33.3780243735156
Riverside ,2019,33.364790375575
Los Angeles,2019,33.3631550536324
Sacramento ,2019,33.3622755306058
Los Angeles,2019,33.3497585681287
Los Angeles,2019,33.3290568135889
Orange ,2019,33.3168297806551
Los Angeles,2019,33.3117214038495
Los Angeles,2019,33.2976760868135
Los Angeles,2019,33.2803948780694
Riverside ,2019,33.2783578565362
Los Angeles,2019,33.273729819336
Riverside ,2019,33.2721578571056
Orange ,2019,33.2699924853561
Sacramento ,2019,33.2618060549861
Los Angeles,2019,33.2617539171131
Riverside ,2019,33.2396770476078
Los Angeles,2019,33.2317448871237
Orange ,2019,33.199022378872
Riverside ,2019,33.1982574742284
Los Angeles,2019,33.1941046780258
Orange ,2019,33.1620855662273
San Bernardino,2019,33.1444064662898
Los Angeles,2019,33.1321600413712
San Bernardino,2019,33.1219450172276
Alameda ,2019,33.1116667594739
Los Angeles,2019,33.088395979835
Los Angeles,2019,33.0842537244402
Los Angeles,2019,33.0611991374661
Los Angeles,2019,33.0568848742424
Los Angeles,2019,33.038230369564
Orange ,2019,33.0200879498948
Riverside ,2019,33.0144802100146
Riverside ,2019,33.0041509171027
Alameda ,2019,32.9995984995001
Orange ,2019,32.9988985028759
Los Angeles,2019,32.9892730784349
Orange ,2019,32.9860410086206
Los Angeles,2019,32.9757682126966
Los Angeles,2019,32.9698251460418
San Bernardino,2019,32.9568726633551
Los Angeles,2019,32.9441785764414
Alameda ,2019,32.9280069165164
Los Angeles,2019,32.9267137010207
Los Angeles,2019,32.9243569283669
Alameda ,2019,32.9184189328393
San Bernardino,2019,32.9080573939105
Los Angeles,2019,32.9066938306839
Los Angeles,2019,32.9014526007433
Los Angeles,2019,32.892131217167
Los Angeles,2019,32.8845281825491
Los Angeles,2019,32.8728102705637
Santa Clara,2019,32.8555725228607
San Diego,2019,32.853086579159
San Diego,2019,32.8326140156231
Los Angeles,2019,32.8166116107797
Riverside ,2019,32.7971166315016
Los Angeles,2019,32.7942464868224
Riverside ,2019,32.7726828797276
Orange ,2019,32.7526345996693
Los Angeles,2019,32.7087360216518
Los Angeles,2019,32.707823248636
Orange ,2019,32.706657895297
San Diego,2019,32.6978020456184
Riverside ,2019,32.6903905860919
Santa Clara,2019,32.6681808485169
Riverside ,2019,32.644795792329
Los Angeles,2019,32.6374406821242
Los Angeles,2019,32.6064022749744
Santa Clara,2019,32.6011540372994
Los Angeles,2019,32.598064702532
Riverside ,2019,32.592424640018
Riverside ,2019,32.5777667694603
Orange ,2019,32.5706889929345
Los Angeles,2019,32.5704881514015
San Bernardino,2019,32.565335511644
Los Angeles,2019,32.5481806105345
Riverside ,2019,32.546846624894
Los Angeles,2019,32.5319453897269
Los Angeles,2019,32.5287688094158
Orange ,2019,32.5237680620845
Los Angeles,2019,32.5201916620413
Los Angeles,2019,32.5047025596813
Los Angeles,2019,32.5007534543457
Sacramento ,2019,32.4944642853263
Los Angeles,2019,32.4940922439201
Riverside ,2019,32.4937072556063
Riverside ,2019,32.4775495285697
Orange ,2019,32.4716886269994
Alameda ,2019,32.4559552366305
Riverside ,2019,32.4467987698115
San Bernardino,2019,32.4253314271516
Sacramento ,2019,32.4112183802238
Orange ,2019,32.3853477283135
Riverside ,2019,32.3768385725942
Los Angeles,2019,32.3744302589752
Los Angeles,2019,32.3690895743861
Riverside ,2019,32.3528238417899
Los Angeles,2019,32.3263066996283
Sacramento ,2019,32.3196973058212
Santa Clara,2019,32.3082624537455
Riverside ,2019,32.3045079314647
Los Angeles,2019,32.2903503106738
Orange ,2019,32.2872287882136
Los Angeles,2019,32.2671459388917
Alameda ,2019,32.2585343941259
Los Angeles,2019,32.2367450533449
Los Angeles,2019,32.2154503192289
Los Angeles,2019,32.2139977977541
Los Angeles,2019,32.2131910739411
San Bernardino,2019,32.2077460228892
Alameda ,2019,32.2058888587331
Riverside ,2019,32.1973493563386
Los Angeles,2019,32.1855786629775
Los Angeles,2019,32.1768939914775
Los Angeles,2019,32.159826092913
Los Angeles,2019,32.1590719808042
Los Angeles,2019,32.1590375588185
Orange ,2019,32.1569682045926
Los Angeles,2019,32.1374110838802
Los Angeles,2019,32.1333935387978
San Bernardino,2019,32.1319217587529
San Diego,2019,32.1188559158473
Alameda ,2019,32.0876795630714
San Bernardino,2019,32.0829087268951
San Bernardino,2019,32.07691448327
Riverside ,2019,32.0578097827919
Riverside ,2019,32.0568920035414
San Bernardino,2019,32.054661701888
Los Angeles,2019,32.0507563884348
Los Angeles,2019,32.0305623583466
Los Angeles,2019,32.0168446557321
Los Angeles,2019,32.0144011294459
Alameda ,2019,32.014004660602
Santa Clara,2019,32.0094713183197
Riverside ,2019,32.0006678507245
Los Angeles,2019,31.986424837667496
Los Angeles,2019,31.9723303579916
Los Angeles,2019,31.934779909996905
Orange ,2019,31.900469381033496
Alameda ,2019,31.8973839677874
Orange ,2019,31.8824719553008
San Bernardino,2019,31.8803076203384
Riverside ,2019,31.8788210219912
Orange ,2019,31.877176330731896
Los Angeles,2019,31.876416366101
Sacramento ,2019,31.869680798995
San Diego,2019,31.853783092967
Riverside ,2019,31.832127078314105
Sacramento ,2019,31.819544246194695
Riverside ,2019,31.8099565894434
Los Angeles,2019,31.8024201210742
Sacramento ,2019,31.790717110489496
Los Angeles,2019,31.789379757343
Los Angeles,2019,31.786811503131496
Los Angeles,2019,31.775391613359
Riverside ,2019,31.7657091587486
Los Angeles,2019,31.7570656454878
Los Angeles,2019,31.750319835833295
Los Angeles,2019,31.7469712051505
Riverside ,2019,31.7311959787096
Los Angeles,2019,31.7250915494323
Orange ,2019,31.7235980000846
Orange ,2019,31.7210809811078
Los Angeles,2019,31.7128977609412
Riverside ,2019,31.710473467882895
Riverside ,2019,31.6881367225464
Los Angeles,2019,31.6553490705036
Santa Clara,2019,31.6415338186106
Riverside ,2019,31.622601861694296
Los Angeles,2019,31.611704287017705
San Bernardino,2019,31.6080984551273
Santa Clara,2019,31.6012837557186
Riverside ,2019,31.594392949601495
Los Angeles,2019,31.585548296291705
Orange ,2019,31.5738201028604
Santa Clara,2019,31.564640597661
San Bernardino,2019,31.5391781518928
Orange ,2019,31.5193353079543
Los Angeles,2019,31.512087636352
Los Angeles,2019,31.5070341459271
Riverside ,2019,31.5029570479402
San Diego,2019,31.5019479145166
Los Angeles,2019,31.4968747609683
Orange ,2019,31.496330301602505
Alameda ,2019,31.4956944445859
Los Angeles,2019,31.493860158139
Los Angeles,2019,31.486082915363905
Los Angeles,2019,31.4661530773365
Los Angeles,2019,31.4527319554367
Los Angeles,2019,31.4503329926506
Santa Clara,2019,31.4461336215402
San Diego,2019,31.431098628746
Orange ,2019,31.4114487851014
Los Angeles,2019,31.4090335603244
Sacramento ,2019,31.4019994877428
Sacramento ,2019,31.384912492868295
Los Angeles,2019,31.364977981105095
Los Angeles,2019,31.3603197086967
Orange ,2019,31.3472403449015
Sacramento ,2019,31.344712408417095
San Diego,2019,31.3417689440524
Sacramento ,2019,31.3357546840788
Alameda ,2019,31.314867597070496
Sacramento ,2019,31.3036355924794
San Bernardino,2019,31.2949239662872
Los Angeles,2019,31.2899338350979
Riverside ,2019,31.2811213366928
Orange ,2019,31.2661959147431
Alameda ,2019,31.2431359933574
Riverside ,2019,31.2189814667793
Los Angeles,2019,31.212114417560695
Los Angeles,2019,31.2051441398422
Alameda ,2019,31.183343506676
Orange ,2019,31.1678135924397
Los Angeles,2019,31.1431129872599
Los Angeles,2019,31.141586191772696
Los Angeles,2019,31.1273290858901
San Diego,2019,31.116979797831295
Los Angeles,2019,31.1104489870963
Santa Clara,2019,31.100828791218895
Orange ,2019,31.1001404257888
Alameda ,2019,31.0974420206332
Los Angeles,2019,31.0811998124806
Los Angeles,2019,31.0777965079313
Sacramento ,2019,31.0776780015379
Los Angeles,2019,31.064456585830495
Los Angeles,2019,31.0591180468098
Santa Clara,2019,31.054104967225
Los Angeles,2019,31.0207715451588
Sacramento ,2019,31.0173162136422
Los Angeles,2019,31.013574913730295
Alameda ,2019,30.996238088657
Los Angeles,2019,30.965664967903095
Los Angeles,2019,30.9429243970776
Riverside ,2019,30.9336536618688
Riverside ,2019,30.9330820488172
Los Angeles,2019,30.9118084629177
Orange ,2019,30.898531742452896
Los Angeles,2019,30.8959512310985
Riverside ,2019,30.895636312048
Riverside ,2019,30.8888061643439
Orange ,2019,30.8841239723238
Orange ,2019,30.8817451132177
Orange ,2019,30.859065457261096
Riverside ,2019,30.8586188486602
Los Angeles,2019,30.8561265177543
Orange ,2019,30.8526834089595
Los Angeles,2019,30.83716286269
Los Angeles,2019,30.8056632563944
Los Angeles,2019,30.7957518956911
Los Angeles,2019,30.7929752507202
Alameda ,2019,30.7832178604514
Los Angeles,2019,30.7473712057261
San Bernardino,2019,30.744370885393895
San Bernardino,2019,30.7409584276584
San Diego,2019,30.7114397890764
Riverside ,2019,30.7068181652531
Los Angeles,2019,30.6979644129472
Alameda ,2019,30.6930752303266
Orange ,2019,30.6851300701259
Los Angeles,2019,30.6759544895974
Riverside ,2019,30.662420531587905
San Bernardino,2019,30.6609282929884
Los Angeles,2019,30.6511473125226
Los Angeles,2019,30.6473021924
San Diego,2019,30.6347815251578
Alameda ,2019,30.6339101892776
Santa Clara,2019,30.6284907848021
Los Angeles,2019,30.6186291580006
Los Angeles,2019,30.6152325203923
Los Angeles,2019,30.6113730762608
Los Angeles,2019,30.6024989327784
Los Angeles,2019,30.6000889602854
Santa Clara,2019,30.599925346555896
Los Angeles,2019,30.589554111877096
Los Angeles,2019,30.553629663245
Alameda ,2019,30.5527713642816
Sacramento ,2019,30.546317756877105
Sacramento ,2019,30.543604768966695
Orange ,2019,30.532437680698905
San Bernardino,2019,30.4993510390642
San Diego,2019,30.496156849781496
Los Angeles,2019,30.4957660104917
Los Angeles,2019,30.4868476768896
San Bernardino,2019,30.4792801084972
Riverside ,2019,30.4733174081117
Los Angeles,2019,30.4711545119183
Alameda ,2019,30.4645424180706
Los Angeles,2019,30.4640007058717
Riverside ,2019,30.456042593871896
San Diego,2019,30.4540178413307
San Diego,2019,30.4531938433856
Los Angeles,2019,30.4375316272714
Los Angeles,2019,30.4363888726701
Los Angeles,2019,30.4358756973775
Riverside ,2019,30.4199291994539
Orange ,2019,30.398631866670495
Los Angeles,2019,30.3977653610076
Alameda ,2019,30.395653073227695
Alameda ,2019,30.3865862675359
Los Angeles,2019,30.3766799367008
Los Angeles,2019,30.3530198701048
San Bernardino,2019,30.3508593523054
Santa Clara,2019,30.3497670381308
Los Angeles,2019,30.347787323005296
Santa Clara,2019,30.334656014187505
Riverside ,2019,30.3308699450694
Los Angeles,2019,30.3287642710325
Los Angeles,2019,30.3257663938838
Sacramento ,2019,30.320142545710105
San Bernardino,2019,30.3159740909936
Los Angeles,2019,30.302145855077296
Los Angeles,2019,30.2998145281029
San Diego,2019,30.2987495330837
San Bernardino,2019,30.2918010431256
Los Angeles,2019,30.2915271961215
Los Angeles,2019,30.2771947583008
Orange ,2019,30.2713998956749
Alameda ,2019,30.2629877773258
Santa Clara,2019,30.2607693649994
Los Angeles,2019,30.2506785092928
Alameda ,2019,30.2326133888032
Riverside ,2019,30.2248846975534
Santa Clara,2019,30.2100610655524
Los Angeles,2019,30.208051472533
Orange ,2019,30.1993888927042
Los Angeles,2019,30.1840917455023
Los Angeles,2019,30.1834011368048
Los Angeles,2019,30.1571665070155
San Diego,2019,30.1568105644574
Los Angeles,2019,30.1566237669738
San Diego,2019,30.143432097379495
Los Angeles,2019,30.143296612947296
Los Angeles,2019,30.1261253147648
Orange ,2019,30.121943197063295
Los Angeles,2019,30.1196758567385
Los Angeles,2019,30.0997882825081
Alameda ,2019,30.090021575543
Los Angeles,2019,30.0829457732099
Orange ,2019,30.0820822777805
Los Angeles,2019,30.0724578708878
Los Angeles,2019,30.0723238858454
San Diego,2019,30.065686030248095
Los Angeles,2019,30.0439151773216
Los Angeles,2019,30.0261289442048
Santa Clara,2019,29.9986832977625
Los Angeles,2019,29.9978688027842
Alameda ,2019,29.9928151641712
Santa Clara,2019,29.990464179857895
Alameda ,2019,29.9755393617713
Los Angeles,2019,29.9624528741633
Riverside ,2019,29.961144782365896
Orange ,2019,29.9552359910599
Orange ,2019,29.950980878545096
Sacramento ,2019,29.9475440738278
Alameda ,2019,29.934751400906105
Riverside ,2019,29.9324329254708
Los Angeles,2019,29.931515941391
Santa Clara,2019,29.9175455152468
Los Angeles,2019,29.9045342960574
Los Angeles,2019,29.9010935337384
Riverside ,2019,29.8955139818739
Los Angeles,2019,29.8658446764816
Orange ,2019,29.8519626243578
Los Angeles,2019,29.8468593129681
Los Angeles,2019,29.8460904953727
Santa Clara,2019,29.843940443555695
Los Angeles,2019,29.8429033779231
Riverside ,2019,29.7894037397873
Los Angeles,2019,29.7656421930837
Alameda ,2019,29.7562932579892
Orange ,2019,29.7556093527724
Los Angeles,2019,29.7506277781018
Los Angeles,2019,29.722810307569695
Alameda ,2019,29.7157972337626
Los Angeles,2019,29.713878865553095
Riverside ,2019,29.7127225515759
Los Angeles,2019,29.7066803482318
Orange ,2019,29.7000437367658
Orange ,2019,29.69137359229
Orange ,2019,29.6910840642042
Los Angeles,2019,29.688633311224695
Los Angeles,2019,29.687352430616695
San Diego,2019,29.6864240554724
Orange ,2019,29.6818707735124
Riverside ,2019,29.6730961870179
Los Angeles,2019,29.672912445058
Los Angeles,2019,29.671445668825495
Los Angeles,2019,29.666564093449
Los Angeles,2019,29.657068079056895
Orange ,2019,29.6459322773266
Alameda ,2019,29.641707889555896
San Bernardino,2019,29.6401451155796
Santa Clara,2019,29.6289499351916
Orange ,2019,29.6253834202532
Orange ,2019,29.5593212997185
Los Angeles,2019,29.550437948352
Alameda ,2019,29.5390223282008
Los Angeles,2019,29.5011084612186
Alameda ,2019,29.4999810591432
Los Angeles,2019,29.4999288532736
San Diego,2019,29.4900095584606
Los Angeles,2019,29.4873311546397
Sacramento ,2019,29.4800353788922
Los Angeles,2019,29.4750689569518
San Bernardino,2019,29.4469140400252
Los Angeles,2019,29.4455276169668
Sacramento ,2019,29.434392425894895
Los Angeles,2019,29.4022172524708
Los Angeles,2019,29.3817422907699
Los Angeles,2019,29.357845710946
Riverside ,2019,29.3572842513484
Orange ,2019,29.350185608059
Sacramento ,2019,29.346436626260495
Alameda ,2019,29.3427995266638
Sacramento ,2019,29.3359835081963
Orange ,2019,29.32582681305
Los Angeles,2019,29.3044767452414
San Diego,2019,29.293432734606
Alameda ,2019,29.2823318874259
Sacramento ,2019,29.2823299354343
Los Angeles,2019,29.2779249185357
Los Angeles,2019,29.2716131582277
