linguistic_isolation_pctl,traffic_pctl,solid_waste_pctl,cardiovascular_disease_pctl
13.3035593449723,14.65,0.0,13.3973080757727
59.7915820814725,12.9125,0.0,53.9007976071785
0.0,95.0,52.8980526918671,39.2073778664008
38.6114494518879,57.1375,37.5715922107675,16.4755732801595
56.3134388956557,67.7625,0.0,17.6345962113659
13.3035593449723,74.7,55.7159221076747,17.7966101694915
52.8894302341318,89.325,0.0,40.4785643070788
51.5089998646637,50.55,0.0,14.6311066799601
47.6789822709433,38.4375,0.0,16.4755732801595
36.4596021112464,65.5375,0.0,8.88584247258225
45.3782649884964,18.525,0.0,3.11565304087737
2.81499526322912,9.7375,0.0,40.4162512462612
9.46000812017864,24.575,0.0,2.84147557328016
6.26607118689945,93.15,84.7422680412371,24.2148554336989
40.8986331032616,90.2875,0.0,58.3873379860419
0.0,12.675,0.0,36.0044865403789
7.37582893490324,85.6375,0.0,53.0284147557328
13.3035593449723,47.4,52.8980526918671,55.209371884347
33.9423467316281,94.2,38.991981672394,6.13160518444666
15.6448775206388,29.125,0.0,9.28464606181456
11.2735146839897,5.8,0.0,27.7417746759721
0.0,6.5875,0.0,55.9820538384845
42.8068750845852,43.6,35.7159221076747,5.20937188434696
18.1079983759643,77.975,0.0,3.96311066799601
37.6640952767628,5.95,0.0,12.5623130608175
62.6607118689945,14.0,26.7353951890034,75.3614157527418
38.6114494518879,28.9625,0.0,45.9745762711864
37.6640952767628,87.9875,97.319587628866,10.0822532402792
65.9764514819326,81.85,0.0,29.2996011964108
28.7995669238057,83.675,0.0,47.3205383848455
46.0008120178644,51.55,25.7273768613975,1.40827517447657
22.8989037758831,19.5625,0.0,39.2073778664008
25.5514954662336,22.6125,9.66781214203895,30.5832502492522
19.8673704154825,25.5375,52.8980526918671,7.34047856430708
0.0,12.2125,0.0,19.3544366899302
9.46000812017864,26.9,0.0,22.0463609172483
0.514277980782244,11.7125,0.0,42.3978065802592
28.7995669238057,58.9875,0.0,0.598205383848455
12.2750033834078,98.35,60.1145475372279,60.5932203389831
58.952496954933,72.8875,88.1328751431844,9.23479561316052
4.58790093382054,66.55,26.5521191294387,43.6440677966102
0.920286912978752,5.575,35.7159221076747,43.1580259222333
43.8760319393693,50.225,0.0,45.8748753738784
9.46000812017864,6.475,9.66781214203895,25.4985044865404
44.7557179591284,48.9,0.0,43.4072781655035
5.64352415753147,93.325,35.7159221076747,14.6061814556331
28.7995669238057,18.0125,0.0,34.7208374875374
17.2553796183516,21.7,0.0,41.8494516450648
