state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,metric_used,method,year,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,valid_day_count,required_day_count,exceptional_data_count,null_observation_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,arithmetic_mean,standard_deviation,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_nonoverlap_value,first_max_n_o_datetime,second_max_nonoverlap_value,second_max_n_o_datetime,ninety_ninth_percentile,ninety_eighth_percentile,ninety_fifth_percentile,ninetieth_percentile,seventy_fifth_percentile,fiftieth_percentile,tenth_percentile,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change,county_name,pollutant
06,037,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,119,98.0,Y,119,122,0,3,,,Certified,10.92437,6.067683,41.2,2021-01-01 00:00,33.6,2021-12-06 00:00,31.2,2021-11-06 00:00,30.5,2021-11-30 00:00,,,,,33.6,31.2,22.9,17.4,12.6,9.7,5.4,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
06,037,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,119,98.0,Y,119,122,0,3,1.0,1.0,Certified,10.92437,6.067683,41.2,2021-01-01 00:00,33.6,2021-12-06 00:00,31.2,2021-11-06 00:00,30.5,2021-11-30 00:00,,,,,33.6,31.2,22.9,17.4,12.6,9.7,5.4,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
06,037,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,119,98.0,Y,119,122,0,3,70.0,17.0,Certified,10.92437,6.067683,41.2,2021-01-01 00:00,33.6,2021-12-06 00:00,31.2,2021-11-06 00:00,30.5,2021-11-30 00:00,,,,,33.6,31.2,22.9,17.4,12.6,9.7,5.4,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
06,037,4004,88101,3,33.79236,-118.17533,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,Observed Values,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2021,Micrograms/cubic meter (LC),No Events,8524,97.0,Y,360,365,0,236,,,Certified,13.835007,9.492472,159.1,2021-07-04 20:00,129.0,2021-01-01 07:00,126.5,2021-01-01 01:00,124.5,2021-01-01 00:00,,,,,47.7,40.6,30.6,24.6,17.1,11.7,5.3,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
06,037,4004,88101,3,33.79236,-118.17533,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2021,Micrograms/cubic meter (LC),No Events,356,98.0,Y,356,365,0,0,6.0,6.0,Certified,13.794663,6.529944,51.3,2021-01-01 00:00,46.3,2021-11-20 00:00,38.1,2021-12-02 00:00,36.8,2021-12-01 00:00,,,,,36.8,34.1,26.5,21.8,16.1,12.5,7.3,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
06,037,4004,88101,3,33.79236,-118.17533,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,,2021,Micrograms/cubic meter (LC),No Events,356,98.0,Y,356,365,0,0,,,Certified,13.794663,6.529944,51.3,2021-01-01 00:00,46.3,2021-11-20 00:00,38.1,2021-12-02 00:00,36.8,2021-12-01 00:00,,,,,36.8,34.1,26.5,21.8,16.1,12.5,7.3,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
06,037,4004,88101,3,33.79236,-118.17533,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2021,Micrograms/cubic meter (LC),No Events,356,98.0,Y,356,365,0,0,6.0,6.0,Certified,13.794663,6.529944,51.3,2021-01-01 00:00,46.3,2021-11-20 00:00,38.1,2021-12-02 00:00,36.8,2021-12-01 00:00,,,,,36.8,34.1,26.5,21.8,16.1,12.5,7.3,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
06,037,4004,88101,3,33.79236,-118.17533,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,,2021,Micrograms/cubic meter (LC),No Events,356,98.0,Y,356,365,0,0,,,Certified,13.794663,6.529944,51.3,2021-01-01 00:00,46.3,2021-11-20 00:00,38.1,2021-12-02 00:00,36.8,2021-12-01 00:00,,,,,36.8,34.1,26.5,21.8,16.1,12.5,7.3,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
06,037,4004,88101,3,33.79236,-118.17533,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,Daily Mean,,2021,Micrograms/cubic meter (LC),No Events,356,98.0,Y,356,365,0,0,,,Certified,13.794663,6.529944,51.3,2021-01-01 00:00,46.3,2021-11-20 00:00,38.1,2021-12-02 00:00,36.8,2021-12-01 00:00,,,,,36.8,34.1,26.5,21.8,16.1,12.5,7.3,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
06,037,4004,88101,3,33.79236,-118.17533,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,Quarterly Means of Daily Means,,2021,Micrograms/cubic meter (LC),No Events,356,98.0,Y,356,365,0,0,104.0,104.0,Certified,13.794663,6.529944,51.3,2021-01-01 00:00,46.3,2021-11-20 00:00,38.1,2021-12-02 00:00,36.8,2021-12-01 00:00,,,,,36.8,34.1,26.5,21.8,16.1,12.5,7.3,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
06,037,4004,88101,3,33.79236,-118.17533,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2021,Micrograms/cubic meter (LC),No Events,356,98.0,Y,356,365,0,0,6.0,6.0,Certified,13.794663,6.529944,51.3,2021-01-01 00:00,46.3,2021-11-20 00:00,38.1,2021-12-02 00:00,36.8,2021-12-01 00:00,,,,,36.8,34.1,26.5,21.8,16.1,12.5,7.3,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
06,037,4004,88101,3,33.79236,-118.17533,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,Quarterly Means of Daily Means,,2021,Micrograms/cubic meter (LC),No Events,356,98.0,Y,356,365,0,0,286.0,104.0,Certified,13.794663,6.529944,51.3,2021-01-01 00:00,46.3,2021-11-20 00:00,38.1,2021-12-02 00:00,36.8,2021-12-01 00:00,,,,,36.8,34.1,26.5,21.8,16.1,12.5,7.3,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
06,037,4004,88101,1,33.79236,-118.17533,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,356,98.0,Y,356,365,0,9,4.0,4.0,Certified,11.35309,6.508596,42.9,2021-11-20 00:00,42.8,2021-01-01 00:00,42.1,2021-12-02 00:00,39.4,2021-12-01 00:00,,,,,39.4,32.8,25.2,18.6,12.9,10.0,5.4,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
06,037,4004,88101,1,33.79236,-118.17533,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,356,98.0,Y,356,365,0,9,,,Certified,11.35309,6.508596,42.9,2021-11-20 00:00,42.8,2021-01-01 00:00,42.1,2021-12-02 00:00,39.4,2021-12-01 00:00,,,,,39.4,32.8,25.2,18.6,12.9,10.0,5.4,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
06,037,4004,88101,1,33.79236,-118.17533,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,356,98.0,Y,356,365,0,9,4.0,4.0,Certified,11.35309,6.508596,42.9,2021-11-20 00:00,42.8,2021-01-01 00:00,42.1,2021-12-02 00:00,39.4,2021-12-01 00:00,,,,,39.4,32.8,25.2,18.6,12.9,10.0,5.4,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
06,037,4004,88101,1,33.79236,-118.17533,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,356,98.0,Y,356,365,0,9,,,Certified,11.35309,6.508596,42.9,2021-11-20 00:00,42.8,2021-01-01 00:00,42.1,2021-12-02 00:00,39.4,2021-12-01 00:00,,,,,39.4,32.8,25.2,18.6,12.9,10.0,5.4,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
06,037,4004,88101,1,33.79236,-118.17533,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,356,98.0,Y,356,365,0,9,0.0,0.0,Certified,11.35309,6.508596,42.9,2021-11-20 00:00,42.8,2021-01-01 00:00,42.1,2021-12-02 00:00,39.4,2021-12-01 00:00,,,,,39.4,32.8,25.2,18.6,12.9,10.0,5.4,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
06,037,4004,88101,1,33.79236,-118.17533,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,356,98.0,Y,356,365,0,9,,,Certified,11.35309,6.508596,42.9,2021-11-20 00:00,42.8,2021-01-01 00:00,42.1,2021-12-02 00:00,39.4,2021-12-01 00:00,,,,,39.4,32.8,25.2,18.6,12.9,10.0,5.4,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
06,037,4004,88101,1,33.79236,-118.17533,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,356,98.0,Y,356,365,0,9,4.0,4.0,Certified,11.35309,6.508596,42.9,2021-11-20 00:00,42.8,2021-01-01 00:00,42.1,2021-12-02 00:00,39.4,2021-12-01 00:00,,,,,39.4,32.8,25.2,18.6,12.9,10.0,5.4,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
06,037,4004,88101,1,33.79236,-118.17533,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,356,98.0,Y,356,365,0,9,217.0,61.0,Certified,11.35309,6.508596,42.9,2021-11-20 00:00,42.8,2021-01-01 00:00,42.1,2021-12-02 00:00,39.4,2021-12-01 00:00,,,,,39.4,32.8,25.2,18.6,12.9,10.0,5.4,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
06,037,4008,88101,3,33.859662,-118.200707,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,Observed Values,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,2021,Micrograms/cubic meter (LC),No Events,8054,92.0,Y,340,365,0,706,,,Requested but denied,13.939632,11.838931,292.7,2021-01-01 03:00,287.8,2021-01-01 02:00,262.6,2021-01-01 04:00,235.9,2021-01-01 05:00,,,,,49.1,42.4,32.9,25.8,17.2,11.7,4.5,Long Beach-Route 710 Near Road,5895 Long Beach Blvd.,California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-08-07,LosAngeles_CA,PM25
06,037,4008,88101,3,33.859662,-118.200707,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2021,Micrograms/cubic meter (LC),No Events,336,92.0,N,336,365,0,0,2.0,2.0,Requested but denied,13.90744,7.776396,103.2,2021-01-01 00:00,43.1,2021-12-20 00:00,33.5,2021-02-06 00:00,32.2,2021-12-03 00:00,,,,,32.2,31.2,26.9,22.2,16.0,12.4,7.3,Long Beach-Route 710 Near Road,5895 Long Beach Blvd.,California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-08-07,LosAngeles_CA,PM25
06,037,4008,88101,3,33.859662,-118.200707,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,,2021,Micrograms/cubic meter (LC),No Events,336,92.0,N,336,365,0,0,,,Requested but denied,13.90744,7.776396,103.2,2021-01-01 00:00,43.1,2021-12-20 00:00,33.5,2021-02-06 00:00,32.2,2021-12-03 00:00,,,,,32.2,31.2,26.9,22.2,16.0,12.4,7.3,Long Beach-Route 710 Near Road,5895 Long Beach Blvd.,California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-08-07,LosAngeles_CA,PM25
06,037,4008,88101,3,33.859662,-118.200707,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2021,Micrograms/cubic meter (LC),No Events,336,92.0,N,336,365,0,0,2.0,2.0,Requested but denied,13.90744,7.776396,103.2,2021-01-01 00:00,43.1,2021-12-20 00:00,33.5,2021-02-06 00:00,32.2,2021-12-03 00:00,,,,,32.2,31.2,26.9,22.2,16.0,12.4,7.3,Long Beach-Route 710 Near Road,5895 Long Beach Blvd.,California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-08-07,LosAngeles_CA,PM25
06,037,4008,88101,3,33.859662,-118.200707,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,,2021,Micrograms/cubic meter (LC),No Events,336,92.0,N,336,365,0,0,,,Requested but denied,13.90744,7.776396,103.2,2021-01-01 00:00,43.1,2021-12-20 00:00,33.5,2021-02-06 00:00,32.2,2021-12-03 00:00,,,,,32.2,31.2,26.9,22.2,16.0,12.4,7.3,Long Beach-Route 710 Near Road,5895 Long Beach Blvd.,California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-08-07,LosAngeles_CA,PM25
06,037,4008,88101,3,33.859662,-118.200707,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,Daily Mean,,2021,Micrograms/cubic meter (LC),No Events,336,92.0,N,336,365,0,0,,,Requested but denied,13.90744,7.776396,103.2,2021-01-01 00:00,43.1,2021-12-20 00:00,33.5,2021-02-06 00:00,32.2,2021-12-03 00:00,,,,,32.2,31.2,26.9,22.2,16.0,12.4,7.3,Long Beach-Route 710 Near Road,5895 Long Beach Blvd.,California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-08-07,LosAngeles_CA,PM25
06,037,4008,88101,3,33.859662,-118.200707,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,Quarterly Means of Daily Means,,2021,Micrograms/cubic meter (LC),No Events,336,92.0,N,336,365,0,0,101.0,101.0,Requested but denied,13.90744,7.776396,103.2,2021-01-01 00:00,43.1,2021-12-20 00:00,33.5,2021-02-06 00:00,32.2,2021-12-03 00:00,,,,,32.2,31.2,26.9,22.2,16.0,12.4,7.3,Long Beach-Route 710 Near Road,5895 Long Beach Blvd.,California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-08-07,LosAngeles_CA,PM25
06,037,4008,88101,3,33.859662,-118.200707,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2021,Micrograms/cubic meter (LC),No Events,336,92.0,N,336,365,0,0,2.0,2.0,Requested but denied,13.90744,7.776396,103.2,2021-01-01 00:00,43.1,2021-12-20 00:00,33.5,2021-02-06 00:00,32.2,2021-12-03 00:00,,,,,32.2,31.2,26.9,22.2,16.0,12.4,7.3,Long Beach-Route 710 Near Road,5895 Long Beach Blvd.,California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-08-07,LosAngeles_CA,PM25
06,037,4008,88101,3,33.859662,-118.200707,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,Quarterly Means of Daily Means,,2021,Micrograms/cubic meter (LC),No Events,336,92.0,N,336,365,0,0,200.0,67.0,Requested but denied,13.90744,7.776396,103.2,2021-01-01 00:00,43.1,2021-12-20 00:00,33.5,2021-02-06 00:00,32.2,2021-12-03 00:00,,,,,32.2,31.2,26.9,22.2,16.0,12.4,7.3,Long Beach-Route 710 Near Road,5895 Long Beach Blvd.,California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-08-07,LosAngeles_CA,PM25
06,037,4008,88101,1,33.859662,-118.200707,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,360,99.0,Y,360,365,0,5,7.0,7.0,Certified,12.931667,7.691677,84.6,2021-01-01 00:00,48.4,2021-11-20 00:00,42.9,2021-12-01 00:00,40.8,2021-12-20 00:00,,,,,40.8,34.8,27.1,21.4,14.4,11.5,6.4,Long Beach-Route 710 Near Road,5895 Long Beach Blvd.,California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-08-07,LosAngeles_CA,PM25
06,037,4008,88101,1,33.859662,-118.200707,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,360,99.0,Y,360,365,0,5,,,Certified,12.931667,7.691677,84.6,2021-01-01 00:00,48.4,2021-11-20 00:00,42.9,2021-12-01 00:00,40.8,2021-12-20 00:00,,,,,40.8,34.8,27.1,21.4,14.4,11.5,6.4,Long Beach-Route 710 Near Road,5895 Long Beach Blvd.,California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-08-07,LosAngeles_CA,PM25
06,037,4008,88101,1,33.859662,-118.200707,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,360,99.0,Y,360,365,0,5,7.0,7.0,Certified,12.931667,7.691677,84.6,2021-01-01 00:00,48.4,2021-11-20 00:00,42.9,2021-12-01 00:00,40.8,2021-12-20 00:00,,,,,40.8,34.8,27.1,21.4,14.4,11.5,6.4,Long Beach-Route 710 Near Road,5895 Long Beach Blvd.,California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-08-07,LosAngeles_CA,PM25
06,037,4008,88101,1,33.859662,-118.200707,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,360,99.0,Y,360,365,0,5,,,Certified,12.931667,7.691677,84.6,2021-01-01 00:00,48.4,2021-11-20 00:00,42.9,2021-12-01 00:00,40.8,2021-12-20 00:00,,,,,40.8,34.8,27.1,21.4,14.4,11.5,6.4,Long Beach-Route 710 Near Road,5895 Long Beach Blvd.,California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-08-07,LosAngeles_CA,PM25
06,037,4008,88101,1,33.859662,-118.200707,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,360,99.0,Y,360,365,0,5,1.0,1.0,Certified,12.931667,7.691677,84.6,2021-01-01 00:00,48.4,2021-11-20 00:00,42.9,2021-12-01 00:00,40.8,2021-12-20 00:00,,,,,40.8,34.8,27.1,21.4,14.4,11.5,6.4,Long Beach-Route 710 Near Road,5895 Long Beach Blvd.,California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-08-07,LosAngeles_CA,PM25
06,037,4008,88101,1,33.859662,-118.200707,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,360,99.0,Y,360,365,0,5,,,Certified,12.931667,7.691677,84.6,2021-01-01 00:00,48.4,2021-11-20 00:00,42.9,2021-12-01 00:00,40.8,2021-12-20 00:00,,,,,40.8,34.8,27.1,21.4,14.4,11.5,6.4,Long Beach-Route 710 Near Road,5895 Long Beach Blvd.,California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-08-07,LosAngeles_CA,PM25
06,037,4008,88101,1,33.859662,-118.200707,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,360,99.0,Y,360,365,0,5,7.0,7.0,Certified,12.931667,7.691677,84.6,2021-01-01 00:00,48.4,2021-11-20 00:00,42.9,2021-12-01 00:00,40.8,2021-12-20 00:00,,,,,40.8,34.8,27.1,21.4,14.4,11.5,6.4,Long Beach-Route 710 Near Road,5895 Long Beach Blvd.,California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-08-07,LosAngeles_CA,PM25
06,037,4008,88101,1,33.859662,-118.200707,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,360,99.0,Y,360,365,0,5,200.0,59.0,Certified,12.931667,7.691677,84.6,2021-01-01 00:00,48.4,2021-11-20 00:00,42.9,2021-12-01 00:00,40.8,2021-12-20 00:00,,,,,40.8,34.8,27.1,21.4,14.4,11.5,6.4,Long Beach-Route 710 Near Road,5895 Long Beach Blvd.,California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-08-07,LosAngeles_CA,PM25
06,037,1103,88101,1,34.06659,-118.22688,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Events Excluded,363,100.0,Y,364,365,0,1,12.0,12.0,Certified,12.791185,8.25278,61.0,2021-11-06 00:00,59.0,2021-12-03 00:00,55.1,2021-11-07 00:00,51.3,2021-11-20 00:00,,,,,51.3,44.8,26.2,19.6,14.5,11.0,6.5,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
06,037,1103,88101,1,34.06659,-118.22688,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Events Excluded,363,100.0,Y,364,365,0,1,,,Certified,12.791185,8.25278,61.0,2021-11-06 00:00,59.0,2021-12-03 00:00,55.1,2021-11-07 00:00,51.3,2021-11-20 00:00,,,,,51.3,44.8,26.2,19.6,14.5,11.0,6.5,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17,LosAngeles_CA,PM25
