census_tract,latitude,longitude,delta_2014_2021
6037901210,34.6789981,-118.3864277,6.156817984292229
6037901213,34.6300267,-118.3063029,2.6532184722488097
6037910001,34.5941878,-117.9263003,13.839710766411798
6037910002,34.5346329,-117.9074722,17.262575559544306
6037910101,34.6056671,-118.0270881,14.484776242888898
6037910201,34.615092,-118.1350954,8.704252340203002
6037910202,34.6286412,-118.1750315,7.422116397370402
6037910205,34.5350285,-118.1335534,9.671502641936804
6037910206,34.5783103,-118.2587356,13.84253172585238
6037910207,34.595584,-118.1753866,7.596519596105098
6037910208,34.596643,-118.1555823,13.5400663309189
6037910209,34.6069598,-118.1984139,7.0104093017240805
6037910210,34.6173553,-118.1947725,7.030275772590249
6037910301,34.6382723,-118.2230412,4.34983574562389
6037910302,34.6227294,-118.2221613,5.5357875203271005
6037910401,34.5754635,-118.1534038,10.6906535959921
6037910402,34.5834908,-118.1256195,10.441027407282704
6037910403,34.576145,-118.1254252,7.059347929261804
6037910404,34.5646915,-118.1238241,11.494655247803902
6037910501,34.5802081,-118.1125209,10.851034929221498
6037910502,34.5800249,-118.1008047,13.3831896926648
6037910504,34.5690669,-118.1046034,8.547938399986897
6037910505,34.5617295,-118.1039305,4.672730895342205
6037910601,34.5829354,-118.0773655,12.591871805186102
6037910602,34.5774296,-118.0788777,7.9192809840813005
6037910603,34.565463,-118.0850295,10.8847176237343
6037910605,34.569356,-118.064732,7.703278473672702
6037910606,34.5618494,-118.0672703,9.4029819450836
6037910705,34.5697025,-118.0173147,2.8206734257127
6037910706,34.5534723,-117.9994644,14.273586199073506
6037910707,34.5504349,-118.1037345,10.174184930001804
6037910709,34.528512,-118.0410787,5.308301279545901
6037910711,34.5687395,-118.0529469,12.917997353311602
6037910712,34.5516033,-118.0525805,15.998119915901
6037910713,34.5728969,-118.0382946,9.2937589694824
6037910714,34.5616733,-118.0375369,11.331808522686298
6037910715,34.5546511,-118.0700947,10.696742176119898
6037910716,34.5463872,-118.0731854,11.0396504877442
6037910804,34.5244096,-118.1943718,-1.2413503014221003
6037910805,34.4705275,-118.2228031,1.6314723762897998
6037910807,34.4410273,-118.4105719,5.5130692002221
6037910808,34.4620693,-118.395844,-2.08811530361932
6037910809,34.4087694,-118.4042026,-5.2196572927808
6037910810,34.4595477,-118.3532786,-0.843427947655
6037910813,34.5152531,-118.3048498,0.8035152735328808
6037911001,34.4849205,-117.804588,3.9129813201587
6037920012,34.5927585,-118.3491278,-3.0037494076847997
6037920013,34.4298866,-118.521858,-5.115179349521597
6037920015,34.4734725,-118.527587,3.4231549514410604
6037920016,34.463885,-118.5206685,-1.1058496573802903
6037920017,34.4426894,-118.5288817,1.4563516437582997
6037920018,34.4558936,-118.5295463,0.9791192324312998
6037920020,34.4737154,-118.4998492,1.4024561416816717
6037920023,34.423464,-118.4919398,5.261816991050601
6037920028,34.4394521,-118.4870567,0.6543418951376996
6037920029,34.4303386,-118.4866076,7.4879218049955
6037920030,34.4151371,-118.4898281,8.963228514964403
6037920031,34.3992407,-118.4836342,-8.879260442358696
6037920032,34.4580131,-118.467462,-1.81090376702713
6037920033,34.4596282,-118.4326143,4.000869092582198
6037920034,34.4388053,-118.4511824,7.855583559799001
6037920035,34.4193105,-118.4640472,13.4492355543812
6037920036,34.4215429,-118.4758577,13.081810496909004
6037920037,34.4133059,-118.4506856,1.057281898513299
6037920038,34.4236629,-118.4469672,4.505206724750099
6037920039,34.4234332,-118.439602,3.304598872151102
6037920040,34.435608,-118.4274646,2.6192841898243007
6037920041,34.4180484,-118.4333787,9.3768420825088
6037920042,34.3970565,-118.4712318,12.161430867963
6037920043,34.3909399,-118.4409013,-0.19446682958869488
6037920044,34.4435485,-118.5164043,4.17418564203318
6037920045,34.4533926,-118.5168986,0.9381274480564006
6037920102,34.6330733,-118.6002393,1.273837124646203
6037920104,34.5530069,-118.7322957,5.753461787560029
6037920106,34.4444857,-118.6737987,-4.707956798662199
6037920107,34.4525395,-118.577517,-4.213466985509902
6037920108,34.4493505,-118.5628759,4.56366239289589
6037920109,34.4538482,-118.5520012,-0.43270322547273743
6037920110,34.4462571,-118.5457784,-0.17235203568733048
6037920111,34.4524039,-118.538453,0.8969664278285103
6037920112,34.4354255,-118.5391687,1.2404038582592012
6037920114,34.4314807,-118.5621967,9.58578919664433
6037920115,34.4257895,-118.5500603,-0.9316402797233998
6037920116,34.4800849,-118.6328469,2.9657625949081012
6037920118,34.4592531,-118.6225617,4.804427821500202
6037920119,34.4635721,-118.6355485,3.4917684559602
6037920303,34.3160081,-118.6106718,12.72092045286529
6037920312,34.3629821,-118.5258812,-0.8840481622823013
6037920313,34.3715599,-118.5513173,2.8413295192879993
6037920314,34.4030093,-118.5248234,6.95773282658627
6037920322,34.3826426,-118.5490974,-3.1880363174464
6037920326,34.3510157,-118.5979256,7.1941478594035
6037920328,34.4168102,-118.5720874,11.263107882292099
6037920329,34.4105552,-118.5503607,4.463391040055061
6037920330,34.4044084,-118.5606651,0.5117411820707005
6037920331,34.3971022,-118.545361,-8.73917044452923
6037920332,34.3831933,-118.5139837,14.410410230670312
6037920334,34.387708,-118.5639835,1.6688822146231015
6037920336,34.3855971,-118.5358844,9.322641853116302
6037920337,34.3736616,-118.5128742,8.149858372777903
6037920338,34.3860838,-118.5964298,2.47462513826114
6037920339,34.4153573,-118.6121724,1.1835000109920983
6037930401,34.1674127,-118.6298536,12.518240270367
6037980010,34.0786561,-118.2393993,-7.590435338363996
6037980015,33.773215,-118.2888293,-16.2554966965516
6039000102,37.3965946,-119.3767852,-10.524417221696302
6039000103,37.5026912,-119.5191768,-0.5766680552129007
6039000104,37.3197594,-119.6159177,-7.880061898480594
6039000106,37.1853582,-119.7721217,-2.9031960707340208
6039000108,37.2553569,-119.6833367,-9.892571018504132
6039000109,37.1891883,-119.8802873,-8.078885734397801
6039000201,37.0986965,-120.1431313,-2.6394746372433033
6039000202,37.0797978,-120.288051,-0.6400837437770974
6039000300,37.1133445,-120.2587546,8.4053097554706
6039000400,36.9193435,-120.3501354,2.325664231629709
6039000502,36.9361811,-120.0540893,1.891217058060498
6039000503,36.9703496,-120.1734248,0.8793148406008058
6039000506,37.0354441,-120.0985344,-0.8429827744124978
6039000507,37.0365737,-119.9941659,3.8711687019116
6039000508,36.962996,-119.9602082,5.215391842385401
6039000509,36.9648983,-119.8457067,10.6159970916529
6039000602,36.9719028,-120.0609518,10.338293028545394
6039000603,36.9793126,-120.0497327,-10.970825826933996
6039000604,36.9796339,-120.0643287,6.333688414360701
6039000700,36.9569657,-120.0851443,8.928555764806003
6039000800,36.9597277,-120.0616242,20.872003544121895
6039000900,36.9589685,-120.0448456,11.665140087795905
6039001000,36.8838955,-119.9925738,7.450295321290099
6041101100,38.1289471,-122.5352269,-5.881080009670599
6041101200,38.0982314,-122.5402875,-0.9279379502105911
6041102100,38.1316526,-122.5913644,-4.32724953088217
6041102202,38.1166035,-122.5912651,1.37814461343382
6041102203,38.1104411,-122.5703276,7.928039358397902
6041103100,38.1145306,-122.6416644,0.5614209219687503
6041103200,38.098306,-122.5861373,1.696464781274189
6041104101,38.0792992,-122.5643084,-2.4075250480973995
6041104102,38.0880631,-122.5588729,1.7437042809602978
6041104200,38.0608968,-122.5687933,-1.769550962828701
6041104300,38.0772539,-122.4996767,3.4773563530483997
6041105000,38.058006,-122.5155998,-2.5029603381966012
6041106001,38.0317512,-122.5138443,0.12997788846190161
6041106002,38.0055686,-122.5028113,-8.076048111905202
6041107000,38.0386059,-122.5839902,-2.5091594606183696
6041108100,38.017872,-122.5626533,-1.9391248747039898
6041108200,37.9988992,-122.5475788,2.7888115258261497
6041109001,37.9815305,-122.5305318,1.063280722724599
6041109002,37.9834871,-122.5480916,-2.54197216707764
6041110100,37.9844553,-122.5104108,8.260433672909802
6041110200,37.9856076,-122.4741961,-0.8260584322619788
6041111000,37.970285,-122.5368593,5.137418366061631
6041112100,37.9610288,-122.5205522,7.363028433418801
6041112201,37.9659228,-122.505765,9.184533519874101
6041112202,37.9562458,-122.4936362,10.027240627441103
6041113000,38.0139328,-122.6665068,-0.7471120893108498
6041114100,37.9762769,-122.5941051,3.0718246907125097
6041114200,38.0029688,-122.5996345,1.3373611385998792
6041115000,38.0056961,-122.5831555,-2.12218042090706
6041116000,37.9796411,-122.5758726,0.1535391360125007
6041117000,37.9746108,-122.5641105,-1.9379488107229603
6041118100,37.9636753,-122.5616009,0.6296624602202208
6041119100,37.9435456,-122.5532763,-2.47426682850446
6041119201,37.9456796,-122.5282641,-4.080111923067079
6041119202,37.9505815,-122.5253506,-3.02005050398831
6041120000,37.9354506,-122.5372766,-3.5619406770207904
6041121100,37.9240154,-122.5231563,-0.3826963099250005
6041121200,37.9402451,-122.4958083,-3.8280834593899
6041123000,37.8713791,-122.4672874,1.2847747986990008
6041124100,37.902744,-122.4887283,-1.6420373764505194
6041124200,37.8785872,-122.4494238,-2.3261552726341304
6041125000,37.8886599,-122.5058805,-2.7159150251387905
6041126100,37.9121511,-122.540486,-4.382635246401759
6041126200,37.899975,-122.5225708,-1.7931342178870997
6041127000,37.9104407,-122.5585051,-3.34861640432887
6041128100,37.8717847,-122.5317487,-3.68560215386439
6041128200,37.8915878,-122.5502453,-1.4133745389884398
6041129000,37.8692756,-122.513094,-0.545433982213499
6041130201,37.8510768,-122.4855376,-0.3052065615798698
6041130202,37.8556031,-122.4787962,0.6858331095221999
6041131100,37.9207112,-122.5974613,3.564854844661901
6041132100,37.9248161,-122.6761173,-2.4767506358745788
6041132200,38.052907,-122.8602138,-7.07367090184862
6041133000,38.183308,-122.8017782,-4.321427674275299
6043000101,37.5477768,-120.110972,6.087806558728602
6043000102,37.3724477,-120.0838974,0.9983699969174005
6043000200,37.6729487,-120.1089266,-4.157831900834594
6043000301,37.4300671,-119.8405416,0.39822750343860136
6043000302,37.5805409,-119.7878947,2.6737448078953
6043000400,37.6979738,-119.5740176,-0.20938928117469935
6045010100,39.7629881,-123.1572763,4.3640017074148005
6045010200,39.7946937,-123.6195849,-2.3655118509585993
6045010300,39.455171,-123.638408,0.43242012764689974
6045010400,39.4499078,-123.8051687,4.1294567223804
6045010500,39.4312988,-123.8014847,4.3474247745121986
6045010600,39.4627841,-123.3637722,15.001182618439
6045010700,39.4223312,-123.3671818,11.005834641581
6045010801,39.3242759,-123.2073085,1.5793298046455995
6045010802,39.3451859,-123.073864,3.2574554746766022
6045010900,39.2578856,-123.3726489,4.18057218957
6045011001,39.1633261,-123.6926693,-2.73251573833387
6045011002,39.3311449,-123.711243,3.516832703143301
6045011102,38.8883615,-123.5431611,-5.5238612702758
6045011200,39.1072742,-123.4663027,-1.9427177086163994
6045011300,39.1031607,-123.2858932,5.892384849670599
6045011400,39.1424071,-123.2304257,1.7596569354798
6045011500,39.1561868,-123.2032659,11.889865726518696
6045011600,39.1357597,-123.202651,9.419717016497497
6045011700,39.1624023,-123.1105871,4.612163033247601
6045011800,38.9359453,-123.1199446,-2.491226428483401
6047000201,37.459795,-120.7094467,6.5700214969118065
6047000202,37.4123664,-120.7903626,-10.562687706331594
6047000203,37.4290665,-120.7838842,5.7508495369039
6047000301,37.4002299,-120.6908186,1.0294926371424964
6047000303,37.3413009,-120.7492817,-9.725242348525
6047000304,37.3783216,-120.7258108,5.035313954797601
6047000401,37.3402713,-120.8828702,13.298503723954404
6047000402,37.3998708,-120.8953613,2.3190407115140026
6047000503,37.4217409,-120.5674195,-6.555816372936299
6047000504,37.3941884,-120.611118,3.7942267320342964
6047000505,37.3574463,-120.6497408,-8.989416166559096
6047000601,37.3603045,-120.62207,-12.319928773567604
6047000602,37.3564573,-120.6034458,4.440236603077004
6047000603,37.3657737,-120.5979864,-0.1586641893153029
6047000701,37.3473607,-120.6047007,6.0116645085808
6047000702,37.3229826,-120.6072647,-4.925825912464401
6047000801,37.3545046,-120.579253,6.1156153757592975
6047000802,37.3434621,-120.5855674,2.180981641232705
6047000901,37.2016004,-120.5705923,5.951998249045204
6047000902,37.322387,-120.5557004,-0.42249572959710235
6047001002,37.3407645,-120.4935293,15.164388497348597
6047001003,37.3196623,-120.4948113,-7.461788285806897
6047001004,37.3183669,-120.477943,-5.584594653054502
6047001005,37.3162975,-120.5116548,-4.6234359333157045
6047001101,37.3252966,-120.4601195,3.5400193940260003
6047001200,37.3136674,-120.4472741,-10.1214609337245
6047001301,37.3071923,-120.4917855,12.584739082579397
6047001302,37.3040353,-120.4781909,8.253950604107601
6047001401,37.2986943,-120.4642087,-0.35194703339340094
6047001402,37.3030351,-120.4432482,2.522777522358602
6047001501,37.2921587,-120.514891,-1.3491287545222974
6047001502,37.2987597,-120.4963376,6.377701372463797
6047001503,37.2927274,-120.4990995,1.029182992666108
6047001601,37.2916307,-120.4768042,12.6372098568714
6047001602,37.2803817,-120.4766004,5.164392941132995
6047001700,37.2869017,-120.4449003,1.9218539907175014
6047001801,37.3461289,-120.4372681,7.230791436223299
6047001901,37.355853,-120.3392864,-5.406170711945698
6047001902,37.2234532,-120.2255343,5.681499400623501
6047002000,37.2000819,-120.9591276,5.008587985650401
6047002100,36.9556144,-120.9829041,-2.434093253355101
6047002201,37.0634558,-120.8585299,15.989255712993497
6047002202,37.0847273,-120.855277,8.2441166589958
6047002301,37.0495952,-120.8635711,0.6211064983664976
6047002302,37.0786355,-120.8012173,10.111049003103602
6047002401,37.0439737,-120.6551864,22.1157975883957
6047002402,36.9746245,-120.6220705,8.380609378013197
6047002500,37.499088,-120.4694335,8.8947045936359
6047002600,37.2895999,-120.4047796,4.255179606177602
6049000100,41.5074223,-120.553921,16.9627636977309
6049000200,41.5000454,-121.2561842,-6.9782771213871
6049000300,41.6379522,-120.6933431,-2.728456685780298
6049000400,41.5761782,-120.0968999,6.21895490009928
6051000101,37.6888353,-118.5813604,3.621608760940399
6051000102,38.2185656,-119.1246145,-5.947493991697119
6051000200,37.6379125,-118.9835861,6.413235889663243
6053000101,36.7396574,-121.6220696,-4.427935362831299
6053000102,36.7107945,-121.6348578,1.5608158094863995
6053000103,36.7132772,-121.6495279,2.3058491976210007
6053000104,36.7123618,-121.6212411,-2.897848662729899
6053000200,36.7023913,-121.6435841,6.910826612027698
6053000300,36.7030908,-121.6595817,4.172416468691498
6053000400,36.6928867,-121.6498809,0.25502170735960306
6053000501,36.6758875,-121.632795,2.1713868507606016
6053000502,36.6844661,-121.6341984,-9.8558113473959
6053000600,36.6799302,-121.6171939,8.427044938098401
6053000701,36.6878097,-121.609157,2.4200866350245995
6053000702,36.6846397,-121.6108778,-0.9977171966887965
6053000800,36.6748899,-121.6146898,1.422879670778503
6053000900,36.6690787,-121.6261158,3.682690169068799
6053001200,36.6646451,-121.6493229,-3.015646298080302
6053001300,36.6748937,-121.6550382,1.6369549699749015
6053001400,36.6706218,-121.6639509,8.002351914179098
6053001500,36.6584132,-121.6725273,-2.3960650025296957
6053001600,36.6701186,-121.6776094,-11.413941291832005
6053001700,36.6783432,-121.6686664,5.641123122794799
6053001801,36.6893565,-121.6700057,5.166259161879996
6053001802,36.6856848,-121.6550166,2.7279062546242976
6053010101,36.8633033,-121.7816321,-4.135444922046993
6053010102,36.8844138,-121.6811023,-5.8954429119221015
6053010202,36.8477738,-121.6841172,-8.3348504545931
6053010305,36.8176147,-121.6749633,-9.43786130175702
6053010306,36.7510823,-121.7175785,-11.181799841774698
6053010400,36.764838,-121.7533738,2.740410996564897
6053010501,36.7877533,-121.6196088,-3.8639852763137945
6053010504,36.7324097,-121.6959506,-0.7329561003576046
6053010505,36.7291549,-121.6494212,-11.826042497627999
6053010506,36.7243373,-121.6543476,-7.580551986709498
6053010603,36.706281,-121.6133637,-4.6779090905316
6053010604,36.6969398,-121.604063,-0.8158026041592024
6053010605,36.6886905,-121.5991739,1.097726207356498
6053010606,36.6852793,-121.5676557,-12.932783224938401
6053010607,36.6930236,-121.6144997,1.7859507589396024
6053010608,36.6951795,-121.6223478,5.771969588979005
6053010701,36.5796828,-121.6553273,-3.9072501468210588
6053010702,36.5436798,-121.6316313,-5.180256026214809
6053010804,36.4990122,-121.4841399,2.684237760599398
6053011000,36.3913637,-121.6806215,-5.108506037079308
6053011101,36.3642891,-121.4738188,-0.1380657319757006
6053011102,36.4618772,-121.2981067,-4.7934164497956
6053011202,36.3298137,-121.2387759,3.7399559222874004
6053011203,36.3177202,-121.244738,0.26613048468370337
6053011204,36.3445599,-121.2467936,0.2756167145616004
6053011302,36.2128109,-121.1254387,-3.0475081720016064
6053011303,36.1770603,-121.2767662,0.6935299892593996
6053011304,36.246079,-121.0176253,8.229590398803904
6053011400,35.9668581,-120.9172021,1.0785947524292006
6053011502,36.3010787,-121.735102,-1.1562159795820506
6053011602,36.5409106,-121.8182712,-1.1775097925993503
6053011604,36.4997312,-121.871267,-1.4300055796259898
6053011700,36.5294601,-121.9250324,4.334138724013689
6053011801,36.5587379,-121.9209602,-2.0101835951719202
6053011802,36.5494476,-121.9239502,-1.3847352679668705
6053011900,36.5852187,-121.9452821,-3.07170740098252
6053012000,36.6028686,-121.926271,-4.014504041753699
6053012100,36.6129762,-121.9252483,-0.3524989249324202
6053012200,36.6173223,-121.9208115,1.4854764921147803
6053012302,36.6198749,-121.9173782,0.5480227711685792
6053012401,36.6221465,-121.9104587,1.9226506242467503
6053012402,36.627781,-121.9316658,3.76902399990896
6053012502,36.6114328,-121.9042032,4.250361759108391
6053012700,36.6021019,-121.8947338,2.332079143978701
6053012800,36.5895988,-121.9095446,-6.971815132837981
6053013000,36.5939065,-121.884531,7.1882322627891
6053013100,36.5816889,-121.879603,2.15809368963072
6053013200,36.5623469,-121.8059271,-3.30079588354016
6053013300,36.5941325,-121.8548464,2.059043449473899
6053013400,36.5825013,-121.8297974,-1.3526398072222685
6053013500,36.6034308,-121.8319794,1.5764070474932002
6053013600,36.6015572,-121.8432526,4.1329984526856
6053013700,36.6107804,-121.8411902,2.231855308115801
6053013800,36.6129213,-121.8296281,3.669513462871299
6053013900,36.6190324,-121.8296953,5.1989076943978
6053014000,36.6152554,-121.848484,14.058715751803799
6053014102,36.6645043,-121.8005663,5.226802999735106
6053014105,36.6605317,-121.7650077,4.108738786391498
6053014107,36.595286,-121.7884328,3.8010036666276044
6053014201,36.6765137,-121.7937321,6.986277159118504
6053014202,36.6807321,-121.7902463,7.9990729654363015
6053014301,36.7252682,-121.7956088,2.346474465828898
6053014302,36.7093536,-121.771688,2.5441616259307978
6053014500,36.6483701,-121.6367228,-0.21414479125419916
6053014601,36.8334157,-121.7572058,-2.9747507868619962
6053014700,36.7998783,-121.7100142,-9.289212694044899
6053014800,36.5669002,-121.4025672,0.441812748832497
6055200201,38.2918154,-122.2978739,-5.538734741196297
6055200202,38.2947649,-122.2877733,-0.5436401606898968
6055200203,38.2870988,-122.2891839,7.994533501779603
6055200301,38.287748,-122.2740455,9.054270508387098
6055200302,38.2877477,-122.2594555,-0.03435688665740244
6055200400,38.3111988,-122.2620126,-8.1728292377283
6055200501,38.3110736,-122.3010777,12.5015207970117
6055200503,38.3052531,-122.287051,1.232612214554301
6055200504,38.3170915,-122.2915765,-5.0359434466613
6055200505,38.3152192,-122.2812515,0.1355920912835984
6055200601,38.3317567,-122.3124397,1.8204284920203975
6055200602,38.3344649,-122.2993279,1.6615433773093002
6055200703,38.3098473,-122.3294424,-1.353668438177329
6055200704,38.3153638,-122.3154029,7.557085020934501
6055200705,38.3056856,-122.3106008,-4.639835144500996
6055200706,38.3307724,-122.3302221,-2.1104750052734005
6055200707,38.3234476,-122.3205427,2.7085012709103005
6055200802,38.2689461,-122.3027487,-1.5608404937386986
6055200803,38.2915986,-122.3325087,-2.217872666445899
6055200804,38.2946539,-122.3074339,6.4805974863282
6055201003,38.2374372,-122.2313016,2.838179606278601
6055201004,38.1612495,-122.2397673,-3.3361819020240997
6055201005,38.2049238,-122.2872835,10.130768192864203
6055201006,38.1711971,-122.2604602,6.2477372853437
6055201007,38.1608327,-122.2596823,6.415013976144101
6055201101,38.3072684,-122.345438,-0.8459557835413696
6055201102,38.2921654,-122.3831025,-9.89475241229152
6055201200,38.3688762,-122.3624022,-4.276212193726302
6055201300,38.3955272,-122.3669283,2.3857676846445983
6055201401,38.4071166,-122.2799612,-3.77384888154495
6055201402,38.3226754,-122.2248403,-7.407275783036409
6055201500,38.476171,-122.4673524,2.707010058495099
6055201601,38.5022881,-122.4550323,-3.1582536508500993
6055201602,38.5082184,-122.4787754,7.228905359701001
6055201700,38.5549587,-122.4283032,-0.8419983758855007
6055201800,38.6404729,-122.2866466,5.378724459430073
6055201900,38.6339801,-122.5282377,-8.3118405537468
6055202000,38.5814083,-122.5826961,1.1535242226655011
6057000102,39.124831,-121.0499715,-2.73847813118953
6057000103,39.0593586,-121.0414065,-2.125776348433659
6057000104,39.1531128,-121.0640131,-0.8974528534710213
6057000105,39.068005,-121.1014847,-4.3941287232895
6057000200,39.1006443,-121.1947188,-2.8143572834826687
6057000300,39.1744248,-121.1052406,-7.704844441146712
6057000401,39.24605,-121.1801765,1.22490358718985
6057000402,39.210354,-121.2138243,-0.09043190430760006
6057000501,39.2334936,-121.0671814,0.2667818128782997
6057000502,39.2116634,-121.0816502,-0.940879315637897
6057000600,39.2143799,-121.0349258,6.6565562320295015
6057000701,39.2304282,-120.875801,-0.7090360464189001
6057000702,39.160347,-121.0072079,-3.287914821519701
6057000801,39.3058929,-120.9405534,-5.854502271163799
6057000802,39.2511145,-121.0452762,2.6049369870295003
6057000900,39.4097111,-120.601709,-3.233270047129201
6057001203,39.353485,-120.2110907,1.2263332581737103
6057001204,39.333391,-120.2644328,-0.2969964410050796
6057001205,39.342348,-120.1090918,-2.29468437013443
6057001206,39.331005,-120.1706073,-0.21123077043070104
6059001101,33.9427646,-117.963138,2.880427794441399
6059001102,33.9340336,-117.9722583,8.699452096608702
6059001103,33.9346776,-117.9615275,6.329619039831698
6059001201,33.9324824,-117.9531628,13.135204281848594
6059001202,33.9331436,-117.9434406,-2.9882561824877953
6059001301,33.9227729,-117.9678496,18.2803948310092
6059001303,33.9209014,-117.9511671,5.571467481548403
6059001304,33.9244375,-117.945541,7.988100962887401
6059001401,33.9419968,-117.9410438,16.6022514257527
6059001402,33.9388223,-117.9286916,1.8624614842621021
6059001403,33.9392818,-117.9199423,-7.994684312797801
6059001404,33.9247336,-117.9292135,18.1104623928373
6059001501,33.9340988,-117.9135026,-3.5006050300310996
6059001503,33.9153573,-117.908263,-2.9103102705876935
6059001504,33.9160273,-117.890759,6.397570458139803
6059001505,33.9038169,-117.8940242,-4.8849358123885
6059001506,33.938738,-117.8881656,1.9244183841530997
6059001507,33.9264693,-117.8944394,1.243540931448802
6059001601,33.9022199,-117.9223018,0.26081001325259834
6059001602,33.8908928,-117.9021254,-7.756914750184999
6059001704,33.8866381,-117.9568638,-5.712876254284101
6059001705,33.9117646,-117.9402667,-5.312727584318399
6059001706,33.8932937,-117.9383193,-3.2731420697818
6059001707,33.9046924,-117.9681585,4.4496796186497
6059001708,33.9054515,-117.9505071,3.9997675305110043
6059001801,33.8672719,-117.979612,-0.4111722891541021
6059001802,33.8629545,-117.9720126,-1.1069369862051985
6059001901,33.8637759,-117.9637238,-0.2812407137584998
6059001902,33.8637798,-117.9548148,-9.520055755073901
6059001903,33.8567264,-117.958868,-2.4685214221587017
6059011000,33.8735241,-117.9535931,7.2464302915002
6059011101,33.8604798,-117.9459428,-7.8267835027807
6059011102,33.8605165,-117.937447,-2.0889462795305995
6059011200,33.8732653,-117.9360783,-9.220272693347798
6059011300,33.875505,-117.9257735,-6.5116733752707
6059011401,33.8797568,-117.9180817,0.4003389769906036
6059011402,33.880582,-117.907682,0.9378607318787004
6059011403,33.8715955,-117.9057059,3.5860130554994
6059011502,33.8707135,-117.8891258,-0.504307609565295
6059011503,33.8793825,-117.8934116,-1.0621928781657992
6059011504,33.8820401,-117.8831131,5.9688029959479
6059011601,33.8608345,-117.9286329,18.7087885897096
6059011602,33.8615748,-117.9022903,-5.842360716347997
6059011707,33.9045539,-117.8756321,-3.2547204809498993
6059011708,33.8931393,-117.8784328,-0.7738838569320059
6059011709,33.9025381,-117.8612771,1.6776439899369997
6059011710,33.8923778,-117.8625111,-1.7297863381770995
6059011711,33.8856931,-117.8692764,4.5504718502409
6059011712,33.8766552,-117.8702302,1.944414705322103
6059011714,33.8561656,-117.8519526,7.7397697258261005
6059011715,33.8823988,-117.8528609,-4.8865734662095
6059011716,33.8722006,-117.8529546,4.2145349963301015
6059011717,33.9029233,-117.8494835,3.538329744776899
6059011718,33.8939302,-117.8479994,2.0006157997478997
6059011720,33.8579931,-117.8750156,-3.1647378979106904
6059011721,33.8703829,-117.8729877,1.0236490536252987
6059011722,33.8654909,-117.8706075,-8.3039072838327
6059021802,33.8895406,-117.8163112,0.5255391133712983
6059021807,33.868626,-117.763585,6.4450644723871005
6059021809,33.895211,-117.8356725,-4.518948323771298
6059021810,33.8843552,-117.8351052,-5.540065181765709
6059021812,33.8715008,-117.8062222,-11.332517741689301
6059021814,33.9175293,-117.8653441,1.5229826275922065
6059021815,33.9272688,-117.8147284,-2.2072250044769994
6059021816,33.8780654,-117.7948035,-4.891566735214878
6059021817,33.8699584,-117.7847204,0.3617281764062401
6059021820,33.8764203,-117.8282554,-10.779527498093694
6059021821,33.868307,-117.8310387,-12.609104577391296
6059021822,33.9056824,-117.7919997,-0.607395580216
6059021823,33.8969724,-117.7814573,2.0159849486601704
6059021824,33.8986741,-117.7692769,1.8454745940151502
6059021825,33.8994154,-117.7528373,-1.8862470762905001
6059021826,33.8742185,-117.7152823,12.420176870868882
6059021827,33.8940999,-117.7309183,1.3548758248017911
6059021828,33.8831822,-117.7056802,-3.0876934419180992
6059021829,33.8838283,-117.780736,-1.54038463273237
6059021830,33.8796577,-117.7666421,-2.7309628647679496
6059021903,33.8523243,-117.8078596,-3.8697481078606017
6059021905,33.8582082,-117.7728166,-0.3689158127701013
6059021912,33.8168761,-117.7562327,-3.3550534223661987
6059021913,33.7979555,-117.8074249,0.34725410978889926
6059021914,33.780868,-117.8028407,-2.5114495323245
6059021915,33.8443705,-117.8115691,-0.2737787343166964
6059021916,33.8407667,-117.7923658,-5.870016313187001
6059021917,33.804727,-117.7811071,1.6968986616715984
6059021918,33.7973502,-117.7954087,0.24119853007280057
6059021919,33.8488293,-117.7696789,-1.1612533083052998
6059021920,33.8356458,-117.7654493,0.23218663916996007
6059021921,33.8549585,-117.7543976,-6.986631989207259
6059021922,33.8639175,-117.7497908,-1.2116242251467
6059021923,33.8373291,-117.7320838,-2.96755966992756
6059021924,33.8098494,-117.6955373,7.11499359036457
6059032002,33.6141596,-117.6660675,-2.42063429021589
6059032003,33.6050678,-117.6672345,-3.295595345728241
6059032011,33.7525125,-117.6126068,2.5077267826070386
6059032012,33.5912214,-117.6666498,-2.904106499721502
6059032013,33.5727477,-117.6651142,-4.025893894704804
6059032014,33.6166086,-117.6972461,-3.4926870653049065
6059032015,33.609152,-117.6853236,-3.7272801361022996
6059032020,33.6059752,-117.6438225,2.18570559296682
6059032022,33.55068,-117.6666493,-5.382062852110902
6059032023,33.5107583,-117.5516686,-1.9748987273517598
6059032027,33.6288846,-117.6812546,4.943663770646701
6059032028,33.6244283,-117.6770403,-2.5120402338109997
6059032029,33.644694,-117.665172,1.071990263414131
6059032030,33.6414325,-117.6614068,-1.9888625595710607
6059032031,33.6443064,-117.6494963,-3.92908870176956
6059032032,33.6322217,-117.6565092,0.0941023636109879
6059032033,33.6452845,-117.6399964,1.9236111194752699
6059032034,33.6394474,-117.629962,3.7857305300975
6059032035,33.6324425,-117.6404935,2.9245980269009983
6059032036,33.6185325,-117.6540509,-2.8673949711355693
6059032037,33.6200601,-117.6356879,-3.4636083106526403
6059032038,33.5941166,-117.6450407,-0.0161793566064512
