geoid,delta_2014_2021
06059032049,2.0872038855689405
06059032050,0.9931098849413305
06059032051,-1.8019130855449106
06059032053,-2.7476737195826093
06059032054,2.7706629501752005
06059032055,-1.4944245003624008
06059032056,0.22029013498653782
06059032057,-1.78068535410031
06059032058,-0.7311870760128407
06059032059,-0.5277153322777899
06059032061,-7.003510605676929
06059042103,3.8982900208097906
06059042106,-4.9125294865828995
06059042107,8.783647157264502
06059042108,15.26949885850928
06059042109,-0.8475257555930984
06059042111,0.8623858440805918
06059042112,3.0604266293055202
06059042113,2.2478366873408984
06059042114,1.7261788403562992
06059042201,-10.095085565967494
06059042203,-6.6747060611306
06059042205,-1.4955099247739003
06059042206,-5.17109775572479
06059042305,4.431690177191671
06059042307,-3.7824826506796008
06059042310,-6.331612123606394
06059042311,2.2295607743367007
06059042312,6.0778579506062975
06059042313,9.420552649984499
06059042315,2.702635045900019
06059042317,-3.3180993345250105
06059042319,-2.8326470215727104
06059042320,-0.9633187135250001
06059042323,0.35725721751955053
06059042324,-1.9509563471454605
06059042325,2.78981998713337
06059042326,-2.4483112964459792
06059042327,1.8795727094591008
06059042328,-3.9465740843257002
06059042329,-0.5112910966314494
06059042330,4.71485253895268
06059042331,0.8967845657633395
06059042332,-2.34778339111395
06059042333,-2.46265562093987
06059042334,0.1399995039276991
06059042335,3.7479576907086303
06059042336,-1.4861133123585306
06059042337,-3.5826310203160503
06059042338,2.4500952002726004
06059042339,2.3660670653934286
06059052404,-1.1782571872691001
06059052408,-8.597938375540098
06059052410,16.478771320823697
06059052411,11.392589801793303
06059052415,-1.7575410627948003
06059052416,11.759275320866259
06059052417,-1.3771508849225
06059052418,4.4384977226124
06059052419,-5.603209906424901
06059052420,5.119262096608651
06059052421,2.667016774930799
06059052422,12.258873136233898
06059052423,0.7715133315240976
06059052424,4.405204526776901
06059052425,6.2397157112361015
06059052426,5.4445698943192
06059052427,0.9547376731751012
06059052428,-0.4377109455457999
06059052502,-1.0590731575547032
06059052505,0.8049921984671009
06059052506,4.535078819861301
06059052511,-2.398878726209599
06059052513,1.8007425245200004
06059052514,-1.9331314653795015
06059052515,5.9290425825101
06059052517,8.7692451172217
06059052518,11.1135084384798
06059052519,6.750190276739399
06059052520,2.0725578749628983
06059052521,0.8321460637584011
06059052522,7.104240220327471
06059052523,7.7071078915756
06059052524,2.6676740641549
06059052525,-4.867471230321801
06059052526,6.366501352690099
06059052527,-6.6339416083157
06059052528,1.0559388914965702
06059062604,-2.2867777152297997
06059062605,6.72439888856525
06059062610,2.449268794128205
06059062611,11.829728195570706
06059062612,-6.7960190081123955
06059062614,10.8171347466981
06059062619,0.40562250279224976
06059062620,1.02242873208995
06059062621,-4.930680690177299
06059062622,-7.485117803540099
06059062625,-5.3000131172337035
06059062626,10.183461966325002
06059062627,0.9237078451186989
06059062628,3.2299189395228005
06059062629,-3.679894006022651
06059062630,-5.984856596175069
06059062631,-1.319451294837
06059062632,-2.7648938099957494
06059062633,-4.082444912214688
06059062634,2.2154442790003204
06059062635,1.7055879399546798
06059062636,-0.39639102236168
06059062637,6.748650823908761
06059062638,4.03537230289334
06059062639,1.8268665585358193
06059062640,3.83399268351607
06059062641,-7.502353316248994
06059062642,-5.22209532491362
06059062643,-5.63795494558254
06059062644,0.14979857119561935
06059062645,-3.1738089561482603
06059062646,-2.5131074677396015
06059062647,2.9846163120955005
06059062648,1.3550013994998995
06059062649,-1.483660005741699
06059062701,-1.1503962514587105
06059062702,0.7202713318089602
06059062800,0.42336958589180007
06059062900,-2.97699191315019
06059063004,-1.2896508578145998
06059063005,-4.743580948520109
06059063006,-8.694494081721892
06059063007,3.553262798681999
06059063008,4.4498101883975
06059063009,-7.40282743992278
06059063010,0.7508889638289116
06059063101,7.374665517093401
06059063102,2.484187989298599
06059063103,-0.9843026534002011
06059063201,8.239671009261446
06059063202,7.454758324983901
06059063301,7.574798886593802
06059063302,4.0752645309645
06059063400,-2.9631484328818996
06059063500,9.994912056667799
06059063601,-2.60894886100224
06059063603,-6.766577235587501
06059063604,1.1753294031292967
06059063605,12.0008336721854
06059063701,9.503411151718904
06059063702,9.289710554943905
06059063802,4.175318809734101
06059063803,-3.5306437863349984
06059063805,-2.290903139635301
06059063806,7.035238183746602
06059063807,11.9037128701219
06059063808,6.577879662123898
06059063902,9.8431006120605
06059063903,-4.098116900142397
06059063904,1.581507154154501
06059063905,-2.1706874936899005
06059063906,9.482884711638798
06059063907,-0.5285710769294951
06059063908,1.278763669055298
06059074003,6.876735577436698
06059074004,3.055900960528696
06059074005,4.557797604073102
06059074006,5.230811599164102
06059074102,-3.2078373934779023
06059074103,3.7225259676560007
06059074106,5.702246941597501
06059074107,3.8334872403353994
06059074108,2.4971292748931972
06059074109,10.785708488964701
06059074110,3.225331647301502
06059074111,1.216015857158304
06059074200,10.3707720341813
06059074300,10.9987044648933
06059074403,-10.231378122741404
06059074405,0.6825049728311043
06059074406,19.6548421027886
06059074407,-3.3617847442446944
06059074408,7.833596135421704
06059074501,-14.863464088515904
06059074502,-0.2327696517537987
06059074601,3.6952283980931
06059074602,-1.7428366688217025
06059074701,9.2807787022853
06059074702,3.889996569486101
06059074801,11.151684449230295
06059074802,-6.689809874847299
06059074803,1.7859246782557037
06059074805,9.2005116913423
06059074806,-1.6780597273264988
06059074901,9.845328839237602
06059074902,4.563699349042103
06059075002,6.1631759582492975
06059075003,1.8740598120392988
06059075004,8.120088179338197
06059075100,15.072189783104701
06059075201,4.518675319864705
06059075202,6.4841159513774045
06059075301,-4.245618256728594
06059075302,6.453258967600803
06059075303,6.5552181996535985
06059075401,-0.8939327366965983
06059075403,0.9846564688526058
06059075404,-4.830331600408602
06059075405,-0.2791390555047002
06059075504,-9.109514184012099
06059075505,-5.534244915729701
06059075506,-2.9387743868736003
06059075507,3.385681510900099
06059075512,7.251012923384902
06059075513,6.238985989987498
06059075514,5.858289676452195
06059075515,-6.141617289431899
06059075603,-8.116248797702369
06059075604,-3.6011388687361006
06059075605,-1.5130941131268898
06059075606,-7.142768068515919
06059075607,-1.201497682031989
06059075701,-11.1704854546178
06059075702,-8.34451567841683
06059075703,-3.62229530429876
06059075805,-3.046299227302203
06059075806,-16.2441388986212
06059075807,-6.783593495413001
06059075808,-19.13161248411619
06059075809,-5.85094608356083
06059075810,-11.57505660401484
06059075811,-3.5162882841404013
06059075812,-13.706890315323797
06059075813,-8.746034785149801
06059075814,2.20553075686861
06059075815,-10.752507325384801
06059075816,3.2797543352670004
06059075901,-4.181309065479201
06059075902,-8.9225701129158
06059076000,2.9150011406987986
06059076101,-6.5836424471713
06059076102,0.9981157884435987
06059076103,-8.474094655719
06059076201,2.3573844021584023
06059076202,-13.749383141833995
06059076204,-3.2085260455917037
06059076205,-5.4161634738049
06059076206,-16.508073264199602
06059076208,-3.599285909489101
06059086301,-0.9304275361705976
06059086303,-10.529393553547298
06059086304,3.841190180247402
06059086305,3.800700697200398
06059086306,-2.6902796956236017
06059086402,6.456982325920798
06059086404,4.221489921751903
06059086405,0.6682079420119038
06059086406,10.909461149798396
06059086407,7.527168396575902
06059086501,13.032661735190402
06059086502,15.435848901949697
06059086601,5.818024741199899
06059086602,-1.1220469515806997
06059086701,3.666092683331698
06059086702,19.4630905553526
06059086801,-0.4053048365723946
06059086802,12.039603188545506
06059086803,2.892173415275394
06059086901,3.341210111817297
06059086902,-10.578378878435302
06059086903,-2.9151210000849943
06059087001,-5.744850848231096
06059087002,5.566585314677802
06059087101,2.0844551880562
06059087102,6.670833346841405
06059087103,-4.545234664626996
06059087105,13.817461669081897
06059087106,3.2587166042414992
06059087200,-3.7823892114039026
06059087300,11.740191395559698
06059087401,15.102886368886903
06059087403,10.643243579091404
06059087404,6.822142317083497
06059087405,10.834285617671796
06059087503,6.534513805509999
06059087504,6.211512876408996
06059087505,-0.5059286234695008
06059087601,0.6901843094702969
06059087602,-1.0733710449609006
06059087701,-4.291504261856499
06059087703,3.617883765389603
06059087704,0.4882264630668054
06059087801,1.0782385530697027
06059087802,-0.3294341003568064
06059087803,1.4966213425460992
06059087805,0.5631866189045027
06059087806,1.484021154924399
06059087901,16.293698094373696
06059087902,-6.182608569636102
06059088001,4.245703099097899
06059088002,0.885268193801501
06059088101,13.379347948765599
06059088104,-9.544313771739297
06059088105,-0.6712680404339011
06059088106,-5.864837861121195
06059088107,-3.1943489499863027
06059088201,-2.726878752897097
06059088202,-7.521680910347598
06059088203,-1.1614265191996012
06059088301,0.948508052609899
06059088302,-3.783033700114899
06059088401,6.7440866782886
06059088402,8.851425771161505
06059088403,5.057901047668501
06059088501,-1.8896763129358973
06059088502,1.0233030101582017
06059088601,10.769739207099398
06059088602,10.204984584213197
06059088701,-4.420053428585195
06059088702,8.145123850501204
06059088801,8.228432895192597
06059088802,3.472751382035405
06059088901,1.9396902794675057
06059088902,5.0982257418209045
06059088903,6.119679122795105
06059088904,-1.114630349718599
06059088905,-2.789337317074697
06059089001,-1.5228594348006013
06059089003,4.4750758580013965
06059089004,-3.9593591726182
06059089102,0.12175293841399792
06059089104,-3.5440343636848937
06059089105,11.1770557424029
06059089106,5.780497762914997
06059089107,-2.628953757403501
06059099202,5.140445356848101
06059099203,-2.9342999872311033
06059099204,-1.586388022401895
06059099212,-0.9841445757527012
06059099214,-3.176127569376799
06059099215,12.467662100251749
06059099216,2.4999856326167986
06059099217,-3.5384270789617
06059099220,8.94357962635777
06059099222,-0.7608239899353961
06059099223,1.8678910789070997
06059099224,5.7479669530700015
06059099225,-7.1616302380215995
06059099226,6.6256447100305
06059099227,-7.564831636981502
06059099229,-1.7727564225740018
06059099230,5.4648595923627
06059099231,-9.78000822120083
06059099232,-1.3706645076300994
06059099233,-3.702332742323893
06059099234,1.895289850422099
06059099235,-4.4772598430273
06059099237,2.0257533110628305
06059099238,-6.78130944220869
06059099239,-1.511203754202901
06059099240,-0.1288909826617104
06059099241,0.9957138593004977
06059099242,-0.2729724846956003
06059099243,7.73741466922025
06059099244,-0.2910890377617008
06059099245,5.353759925596311
06059099246,3.4661796170295
06059099247,-0.48962577406170027
06059099248,-7.626566744739598
06059099249,3.0288131188064042
06059099250,10.0497419741213
06059099251,9.313404291427602
06059099305,6.3347676009842
06059099306,7.17043729741105
06059099307,4.251398877535932
06059099308,1.0486698817595919
06059099309,2.29051679148
06059099310,1.903350750478861
06059099311,2.4611817088217904
06059099402,2.258909862736303
06059099404,3.2557333283776
06059099405,-0.5173403496768998
06059099406,3.317011038560903
06059099407,-5.824319182420295
06059099408,4.473168385935999
06059099410,10.931165935991498
06059099411,17.402174826986098
06059099412,5.6675108638383005
06059099413,10.808852280267399
06059099415,-0.17970491037696057
06059099416,-0.4434034312895001
06059099417,-5.734990410670999
06059099502,8.031858958659601
06059099504,-8.435782938154702
06059099506,-8.93913898381075
06059099508,3.8451066538485
06059099509,-12.760325378867797
06059099510,-14.9556801192223
06059099511,2.8928269488071487
06059099512,0.4982475842423
06059099513,-0.3524432663693986
06059099514,-5.541541572115889
06059099601,5.603083489567396
06059099602,1.1260081864967972
06059099603,-8.2745770279918
06059099604,-6.5349020803996005
06059099605,1.5850976407440989
06059099701,-8.104103428318396
06059099702,4.555243390932397
06059099703,-4.255013023642
06059099801,1.0987691782658047
06059099802,4.654459188242804
06059099803,-2.337411854439601
06059099902,2.880467112200101
06059099903,-1.1381031098965977
06059099904,2.7048779297896957
06059099905,-3.3548568356832007
06059099906,-3.7700148098723005
06059110001,10.6181026611549
06059110003,-7.873419246481099
06059110004,-2.8574477978588995
06059110005,-1.235941640332399
06059110006,3.1063629249546025
06059110007,5.664636063449102
06059110008,-9.232890237651802
06059110010,-11.185420856951794
06059110011,0.11212637909530088
06059110012,-6.394458095414201
06059110014,6.907145179497
06059110015,-7.5315665247407
06059110102,-4.252408639426195
06059110104,-2.0055275291148007
06059110106,3.485635715271801
06059110108,-5.5718150241491955
06059110109,4.078042925714001
06059110110,10.211154547809599
06059110111,7.017042520847802
06059110113,-5.141839963448199
06059110114,8.300584867432901
06059110115,-4.576444772747003
06059110116,2.020417406325201
06059110117,0.40349666867309963
06059110118,2.4522565253626
06059110201,11.966375776497099
06059110202,5.7657732430995985
06059110203,3.8122226156894996
06059110301,-1.579554008873501
06059110302,0.09553586197870345
06059110303,0.5085485076696017
06059110304,8.9215678414056
06059110401,2.378251876103999
06059110402,10.869375106548802
06059110500,10.556431822566395
06059110603,15.9892318020987
06059110604,3.901064203872899
06059110605,-5.346971737065605
06059110606,-2.907150564246102
06059110607,7.245528813365098
06061020104,0.9148497813299201
06061020105,-0.64861641062349
06061020106,6.2908858579586
06061020107,3.3299791040476983
06061020200,-0.6066549168519995
06061020300,4.028845376802401
06061020401,2.808750172036401
06061020402,-1.2555806712158013
06061020501,-3.9219127115348
06061020502,-7.93698266688031
06061020601,-0.8127540493242291
06061020602,-5.843941751470199
06061020604,-2.7908017585817904
06061020605,-1.082033448335789
06061020606,0.6554882589374602
06061020710,-5.6281910688352506
06061020711,-2.7420903781597
06061020712,-0.6609051626559008
06061020713,0.08797808890509984
06061020714,-3.9007233503160013
06061020715,-1.5802592208369877
06061020717,-2.2855732084126714
06061020805,7.529347340728602
06061020806,-2.560989632576998
06061020901,2.0145711988247967
06061020908,4.667076795151001
06061021003,10.5028354152231
06061021034,0.7341561191688015
06061021035,4.10586084961356
06061021037,-4.890688263524559
06061021038,3.9122405816227186
06061021039,0.26644659664641956
06061021040,-0.0225297049437998
06061021043,3.0538880897808696
06061021044,1.7710422980631595
06061021045,4.9765468095597
06061021046,-1.8438817031472983
06061021103,5.903509969785301
06061021106,-2.8362153984108387
06061021108,-0.9233199021880978
06061021109,-1.0947388349740006
06061021122,-3.5138990027743193
06061021123,-2.7739144479513786
06061021128,2.0007282460988494
06061021129,8.082303482679698
06061021130,-1.2007321112841698
06061021131,0.47280207201715996
06061021203,-1.7042838173699497
06061021204,0.06405125149448132
06061021304,-2.9040482285832994
06061021309,0.21761193165762016
06061021322,1.5453633279655001
06061021401,3.1710307930734984
06061021403,-2.4447367340967983
06061021501,-2.3311434308491013
06061021502,-2.2326248589726987
06061021603,-4.203324045309699
06061021604,-2.6054093292595795
06061021801,-0.9107346312677009
06061021802,-0.9555473652263942
06061021901,-1.1835557684805007
06061021902,-1.8253420293454976
06061022002,-3.1683944384218012
06061022011,3.9292910267979897
06061022013,7.541803153272918
06061022014,-7.99111655636269
06061022200,1.84175016949205
06061022400,-3.531871371901481
06061022500,-2.2430709993444697
06061022600,6.841270601870701
06061022800,-1.6658071128284995
06061022900,-1.6525014209605473
06061023000,-1.504733051823103
06061023100,4.96774914066645
06061023200,-0.9716237292754268
06061023300,-2.76767417852127
06061023400,7.9895524013053505
06061023500,-6.643147484095681
06061023600,-4.828430345873138
06061023700,-5.71322798755382
06061023800,-2.5577090147617003
06061023900,-3.49204478648951
06063000100,3.1212801078712005
06063000201,-7.439038308471469
06063000202,-3.3922760569620003
06063000300,-3.4185823475439996
06063000400,6.515614367067599
06063000501,3.4664912269245
06063000502,4.442560930224902
06065030101,-6.676364078014103
06065030103,8.886789560793503
06065030104,-3.4807207383198033
06065030200,10.549341751433701
06065030300,9.127245617788702
06065030400,9.859580425995695
06065030501,-10.148153184342604
06065030502,4.627877472293605
06065030503,-8.879556195959701
06065030601,6.603825871297801
06065030602,-5.350540076071301
06065030603,-2.394112935848902
06065030700,-8.099769979542295
06065030800,-24.464626632228903
06065030900,-4.984138017779195
06065031001,-8.742025938240499
06065031002,-9.632474496462905
06065031100,1.513952279456305
06065031200,-1.4957598904881948
06065031300,-15.454111714926192
06065031401,0.008300608984306734
06065031402,-6.489649263013803
06065031501,-5.0984997898559
06065031502,-14.300783393123396
06065031601,3.2602010375506083
06065031602,3.7186061050507035
06065031701,-10.617665434211602
06065031702,8.556599572785899
06065031703,-5.279570201444301
06065031704,-14.034847139218897
06065040101,-2.810303218628796
06065040102,-7.869389579549903
06065040201,-18.3025205250361
06065040202,-1.9455912011103997
06065040203,-0.7269468526490002
06065040204,0.7188804832371076
06065040301,-2.4761624081125007
06065040302,0.8263518022473981
06065040303,8.902785169894706
06065040402,0.9796670404300016
06065040403,-3.894625591229996
06065040404,-1.9925986174020025
06065040405,-0.7699314233702026
06065040501,1.9559994536024945
06065040502,-6.625077002672896
06065040503,-16.267571010381403
06065040603,1.4813461123026954
06065040604,0.8917210087684992
06065040605,-5.603235793769997
06065040606,-3.3384698242862996
06065040607,6.776504843547201
06065040609,0.6449741574800036
06065040611,5.4006297869836
06065040613,7.2959201524378
06065040615,-2.241837952012098
06065040616,0.520558351768301
06065040701,-11.4489200534823
06065040702,-11.1480368540401
06065040703,-0.9237857104306002
06065040806,-9.7954895943203
06065040807,-1.696020110093201
06065040808,-7.410889697999899
06065040809,0.4626523456079994
06065040812,3.108481025603595
06065040813,-6.171616709322901
06065040814,8.125327497766602
06065040815,-6.886390272967098
06065040816,-9.530412590665295
06065040821,3.417061305688197
06065040901,-1.3171209043196015
06065040902,-9.872030524542797
06065040903,2.9834716599924
06065040904,-5.618905728314001
06065041001,3.6689653582515973
06065041002,-7.086347711399796
06065041003,-6.732093526967901
06065041004,-0.9149263623355992
06065041101,0.6891941019455956
06065041102,3.285425806341003
06065041201,0.8024119607968956
06065041202,-1.3052039699966969
06065041203,1.9710180837027025
06065041301,-0.5049741262536003
06065041302,0.744265264693702
06065041403,-2.506782746324504
06065041404,-1.082670857699
06065041405,-2.2144541152040063
06065041406,0.5440909218125043
06065041407,-2.696122694596596
06065041408,-0.6413198472128983
06065041409,-9.144810156671799
06065041410,-1.1810405605766974
06065041411,-19.514632398626798
06065041412,-13.792175480369401
06065041500,-9.2529752510668
06065041600,1.4480119380673955
06065041702,2.5691525796331973
06065041703,-10.300077615640696
06065041704,0.8915401467804998
06065041803,3.4178835440465
06065041804,5.481352457260959
06065041805,0.5489109502316012
06065041806,-1.0332247775958
06065041807,0.8034814673521993
06065041808,-1.4835320566531003
06065041809,-2.7132642147107937
06065041810,7.068097720549302
06065041812,1.6906328027848048
06065041813,6.329654818737204
06065041904,-6.9831918516204965
06065041905,4.732643729533102
06065041906,1.1099175461312
06065041909,-5.4456645551275
06065041910,-9.2137233341198
06065041911,-2.8389265122522005
06065041912,5.6261761519965
06065041913,0.127680911937599
06065042003,0.8650444257718064
06065042004,-17.2543462570652
06065042005,-2.904193706790803
06065042007,-12.473337845934502
06065042008,-9.4185665725407
06065042009,-6.657619917353095
06065042010,-8.613095961643992
06065042012,-2.455512428167001
06065042013,-3.4057849976023
06065042014,-1.2057295354633002
06065042206,8.512818603852601
06065042207,-7.929995768263602
06065042208,-8.365345772381499
06065042209,17.7011743162587
06065042210,3.8106100238132967
06065042212,-0.639369574897799
06065042213,7.0177714140173
06065042214,9.939837039085901
06065042217,-3.4098315497799003
06065042300,5.9308781642970985
06065042401,-7.8309389974952985
06065042402,-3.7503716597329024
06065042403,-2.9686176308934016
06065042404,-2.699982904818796
06065042405,-1.0955074276659005
06065042406,0.0991315740093981
06065042407,-0.5481037897928012
06065042408,-5.188884206671901
06065042409,-8.756088095223198
06065042410,-5.483003512464901
06065042411,-2.8308615888269006
06065042412,2.7003457814622003
06065042505,3.5092606723627995
06065042506,0.1215563720032975
06065042507,2.118271612151503
06065042508,-4.3283291783669
06065042509,1.8646588022375958
06065042510,3.5329265704014006
06065042511,-4.7730273123274
06065042512,-3.388618890740595
06065042513,-5.162269204798697
06065042514,-5.802161018291102
06065042515,0.40888817361639695
06065042516,-7.9243550807549
06065042517,-9.731214593502099
06065042518,1.3603807086911992
06065042519,-2.554642078959901
06065042520,-5.227466277486201
06065042521,-3.2493674003820985
06065042617,-2.7409729844954
06065042618,-6.363645567274698
06065042619,-4.908133932545002
06065042620,-13.654856962235797
06065042621,6.775927538301698
06065042622,14.404957006484402
06065042623,-4.9304813286886
06065042624,0.2588618914618017
06065042706,1.3783673592670027
06065042708,1.4123112882722992
06065042709,-10.07439784422336
06065042711,-5.2078785128218
06065042714,-9.43661050104807
06065042715,0.3164074654897
06065042716,-6.230010633443738
06065042717,-4.925650410849201
06065042719,0.8356752025274048
06065042720,-2.1464616196616007
06065042723,-11.3989654079503
06065042724,0.6114478071992995
06065042726,-1.7868056697077002
06065042728,-16.5533083199028
06065042729,-2.321240060093899
06065042730,-3.5291487924336025
06065042731,-3.6965658762194025
06065042732,-3.8141377106424006
06065042733,4.488788291582702
06065042737,-3.5647194635885953
06065042738,7.541996201653099
06065042739,0.04221468574779763
06065042740,-3.7866251902092003
06065042741,6.571292537212901
06065042742,-5.654560100801898
06065042743,0.20267547343670245
06065042744,4.918066102219303
06065042745,-7.831623260626397
06065042800,12.417435501461405
06065042901,-3.3044619744074026
06065042902,-10.861712352502202
06065042903,-9.837630987875801
06065042904,-4.286401228311199
06065043001,4.6310622699199016
06065043003,2.639591333628598
06065043005,1.676195197018096
06065043006,2.859065456286501
06065043007,-9.795271708407201
06065043008,-1.4686037090235011
06065043009,-4.7799923093010985
06065043010,1.0246780338953982
06065043206,4.0969900504256
06065043211,0.7450725163667009
06065043216,0.11884690219310556
06065043217,2.3824221842926985
06065043218,-0.5885961328096005
06065043220,0.7227381840970004
06065043222,7.196778679965799
06065043227,0.29421444879670133
06065043228,11.2138030830571
06065043229,-0.5377627746118989
06065043235,1.2479836861894
06065043239,7.474968772141899
06065043240,-2.6802208343146
06065043242,6.535944908496511
06065043244,-3.0871318893052013
06065043246,1.5598092839185007
06065043247,4.700312996870601
06065043248,5.237018606308999
06065043250,-0.27729318797629965
06065043252,2.0310603239338594
06065043254,4.196275629595
06065043256,5.073971796650602
06065043257,-3.9522275023426
06065043262,4.976835159071031
06065043264,3.7301364197992797
06065043265,5.994841692215662
06065043266,-7.4665791064358
06065043267,0.3436901783236994
06065043270,1.1387410994714067
06065043271,-0.8943902952168976
06065043272,0.057253753772799953
06065043274,-1.4687731459605988
06065043276,2.4952793907697988
06065043278,6.552728467373299
06065043279,-2.443321087304195
06065043291,3.9793745355494003
06065043304,-6.1709525364742
06065043306,-4.782664571017101
06065043307,2.7134666982364024
06065043308,8.5830682541715
06065043309,12.334972385148099
06065043310,12.5977283438874
06065043311,8.142290635088198
06065043312,1.3328527277951991
06065043313,4.9736104410843005
06065043314,1.0370603929813988
06065043315,1.0861270146316002
06065043316,-2.517716993319997
06065043317,-7.321100533581699
06065043401,-0.1047224123950059
06065043403,0.22026804395580513
06065043404,-0.8718457524533001
06065043405,2.6494733965655968
06065043503,0.9470807511309971
06065043504,3.5303947571796
06065043505,0.6914563893889998
06065043506,-1.450953097451098
06065043507,-10.278089496237598
06065043508,-1.8646968221957039
06065043509,2.5157153637996004
06065043512,-4.1909339376986985
06065043513,-12.5450025333682
06065043517,-1.6739395999649034
06065043601,-0.5319319268560996
06065043602,4.137021189719498
06065043701,-2.3630284157412014
06065043702,0.3977516605954001
06065043703,2.1376326632179
06065043802,-4.8369059319839
06065043807,3.638107082451098
06065043809,-3.2837657267895963
06065043810,1.1638529667946997
06065043811,-1.742083801130601
06065043812,7.463864709542403
06065043813,12.578029715491503
06065043814,6.804304324477499
06065043818,3.7041838198661026
06065043820,-0.40698742485850303
06065043821,0.28499953324180183
06065043822,20.220383316160397
06065043823,11.940342427964
06065043900,5.331811346528198
06065044000,10.8182110744997
06065044101,8.009217691871697
06065044102,5.9136339949496985
06065044103,1.4589790082141043
06065044104,-1.2790165874838024
06065044200,15.8672769686738
06065044300,5.810513353129302
06065044402,-0.5985655262227993
06065044403,-2.616698982425998
06065044404,-0.09904754335829935
06065044405,0.2635338890119989
06065044505,-6.5015244626255
06065044507,-7.760479730693401
06065044509,3.4338246540245017
06065044510,4.384070431646899
06065044515,0.3327966767778996
06065044516,-3.450924734144401
06065044517,-4.505508909109439
06065044518,-1.5283396871501989
06065044520,-18.0136337444654
06065044521,-7.7856773188225965
06065044522,-8.7338835172376
06065044602,0.5791393135878984
06065044604,-3.395131883611196
06065044605,0.6072376899260981
06065044606,7.1945152542452995
06065044701,-1.8197726307197968
06065044702,1.5818583809772058
06065044804,-5.5178436034928
06065044805,-3.3005122561938904
06065044806,-5.1205101200811
06065044807,1.9026973910763996
06065044904,1.7819907619482986
06065044907,1.5887605657236996
06065044911,-7.9719682893993
06065044915,-4.674609814513197
06065044916,-9.779107350762098
06065044917,-5.823299881020029
06065044918,-3.3013663218457
06065044919,-5.324617317423101
06065044921,-7.39184336228676
06065044922,-7.04513769871923
06065044923,2.4782687614370005
06065044924,0.9027606714026
06065044925,-0.9548148980667008
06065044926,3.048292027691698
06065044927,-4.756476852910602
06065044928,-6.060860483817761
06065044929,-5.245613523653169
06065044930,-5.235952986711498
06065044931,0.5767653737895984
06065044932,-6.7076866176316
06065045000,3.4548694848698993
06065045103,-6.764687372872
06065045108,-6.455953274144495
06065045109,6.94146561056062
06065045110,5.31129331623849
06065045114,-4.452977822010521
06065045115,-4.470462518904779
06065045116,-1.5076279897599303
06065045117,-10.45850101121454
06065045118,-8.248777154418395
06065045119,-3.36465319122646
06065045120,1.3246479812230003
06065045121,-0.1009166529059975
06065045122,-10.44532486133404
06065045123,-4.950868266505251
06065045124,-5.552253773602141
06065045125,-2.0727460417204
06065045207,1.4784192514489973
06065045209,1.2462128687465999
06065045212,2.4822739984206024
06065045213,0.9110719417540984
06065045214,3.2676067562588003
06065045215,7.055603062814381
06065045216,-1.353998321022999
06065045217,6.7891264957509065
06065045222,-5.017172582206598
06065045224,5.8728537371437
06065045226,2.3661881384204992
06065045228,0.01583368945430852
06065045233,4.1247707898182
06065045302,1.4608206668631993
06065045303,3.945699947618408
06065045304,2.4475229800377996
06065045501,9.0166024402638
06065045502,10.302990881464503
06065045604,6.212006988475601
06065045605,-8.2390887698107
06065045606,-0.1784169636924009
06065045608,-1.6382288807651104
06065045609,-0.10081365036010226
06065045703,8.598110333692404
06065045704,2.9763760740492984
06065045705,1.6404490249451058
06065045706,12.047709767180201
06065045707,4.949462778049899
06065045900,5.7693052425562
06065046101,0.7406025102040985
06065046102,10.691842543156696
06065046103,3.1550116074679
06065046200,15.379881560684304
06065046401,7.262330575288203
06065046402,7.706983906173299
06065046403,6.090596436207598
06065046404,5.4376601412464005
06065046405,2.716634392507398
06065046500,5.652406656872202
06065046601,2.3148013022186014
06065046602,-5.704019099256598
06065046700,12.862851930388999
06065046800,0.2511291857409006
06065046900,-5.917212571513801
06065047000,12.487694210550305
06065047201,-6.954834622868999
06065047202,0.8310085139289001
06065047900,3.87373219962946
06065048100,-1.374362732013699
06065048200,-1.1563419927182004
06065048300,-0.9261786593676007
06065048700,5.711321592653398
06065048800,-2.7522491982540984
06065048901,3.9914422878570015
06065048902,4.268473180736699
06065049000,-3.5292829212746994
06065049100,-0.5373359832699993
06065049400,-1.642330842307798
06065049500,-0.5245960001467012
06065049600,0.10473751538729914
06065049700,8.09690911404518
06065049800,6.041757351963103
06065050300,8.668149887828598
06065050400,2.541063854128401
06065050500,4.8867577266799
06065050600,11.148599630052601
06065050700,5.506485437557098
06065050900,-3.2709873506230025
06065051100,-1.7415667007505036
06065051200,-0.8416375745610054
06065051300,-2.4244671229153987
06065051400,-11.490096504058851
06065940400,9.216650474269805
06065940500,-1.2282150004869
06065940600,-7.917322236266321
06065940700,-4.352992908125099
06065940800,-2.2281945657444613
06065940900,-4.74157481511306
06065941000,-5.0490755633655
06065941100,-3.163392798186999
06065941200,-5.803876396296101
06065941300,-2.3416834806143
06065941400,-3.2464165401520937
06065941500,-5.025631078121197
06067000100,-2.3337824894513606
06067000200,-7.60141567295411
06067000300,0.09186805859850011
06067000400,2.331521971301001
06067000500,14.1220109766831
06067000600,18.367104442684408
06067000700,10.3009770243861
06067000800,6.3239256146940015
06067001101,13.497347378706003
06067001200,10.9970594132207
06067001300,5.477370339100297
06067001400,7.4980422684933
